CO2[ppm],microdust[ug/m3],humidity[%],temperature[*C],HeatIndex[*C],pressure[hPa],temperature2[*C],altitude[m],radiation(10min_avg)[uSv/hr],radiation(1min_avg)[uSv/hr],
307.3,-8.69,65.90,24.10,24.29,999.90,24.09,44.20,0.00,0.00,
307.3,-0.39,65.90,24.10,24.29,1000.01,24.09,45.40,0.00,0.00,
307.3,1.27,65.90,24.10,24.29,999.96,24.09,45.40,0.00,0.00,
307.3,-9.52,65.90,24.10,24.29,999.91,24.09,45.20,0.00,0.00,
307.3,-0.39,65.90,24.10,24.29,999.94,24.09,44.00,0.00,0.00,
307.3,2.93,65.90,24.10,24.29,1000.01,24.09,44.80,0.00,0.00,
307.3,1.27,65.90,24.10,24.29,1000.08,24.09,44.40,0.00,0.00,
307.3,2.93,65.90,24.10,24.29,999.93,24.09,44.10,0.00,0.00,
307.3,0.44,65.90,24.10,24.29,999.95,24.09,44.20,0.00,0.00,
292.1,2.10,65.90,24.10,24.29,1000.04,24.09,45.30,0.00,0.00,
307.3,5.42,65.90,24.10,24.29,999.90,24.09,45.20,0.00,0.00,
307.3,9.57,65.90,24.10,24.29,999.93,24.09,44.50,0.00,0.00,
307.3,6.25,65.90,24.10,24.29,999.98,24.09,45.20,0.00,0.00,
307.3,-3.71,65.90,24.10,24.29,1000.05,24.09,45.50,0.00,0.00,
307.3,14.55,65.90,24.00,24.18,1000.00,23.99,45.00,0.00,0.00,
307.3,4.59,65.90,24.00,24.18,1000.03,23.99,45.30,0.00,0.00,
307.3,-0.39,65.90,24.00,24.18,999.90,23.99,45.10,0.00,0.00,
307.3,5.42,65.90,24.00,24.18,1000.02,23.99,45.30,0.00,0.00,
292.1,6.25,65.90,24.00,24.18,1000.00,23.99,45.50,0.00,0.00,
292.1,-6.20,65.90,24.00,24.18,999.97,23.99,45.10,0.00,0.00,
292.1,2.93,65.90,24.00,24.18,1000.04,23.99,44.10,0.00,0.00,
292.1,4.59,65.90,24.00,24.18,1000.07,23.99,44.20,0.00,0.00,
292.1,13.72,65.90,24.00,24.18,1000.05,23.99,44.50,0.00,0.00,
292.1,4.59,65.90,24.00,24.18,1000.03,23.99,44.70,0.00,0.00,
292.1,1.27,65.90,24.00,24.18,1000.09,23.99,44.90,0.00,0.00,
292.1,7.08,65.90,24.00,24.18,999.99,23.99,45.30,0.00,0.00,
292.1,-2.88,65.90,24.00,24.18,999.96,23.99,44.80,0.00,0.00,
292.1,3.76,65.90,24.00,24.18,999.90,23.99,44.80,0.00,0.00,
292.1,-3.71,65.90,24.00,24.18,999.90,23.99,45.20,0.00,0.00,
292.1,4.59,65.90,24.00,24.18,999.97,23.99,45.10,0.00,0.00,
292.1,10.40,65.90,24.00,24.18,1000.08,23.99,45.10,0.00,0.00,
292.1,0.44,65.90,24.00,24.18,1000.06,23.99,45.50,0.00,0.00,
292.1,-68.46,65.90,24.00,24.18,999.98,23.99,45.30,0.00,0.00,
292.1,11.23,65.90,24.00,24.18,999.95,23.99,44.00,0.00,0.00,
292.1,5.42,65.90,24.00,24.18,1000.08,23.99,45.10,0.00,0.00,
292.1,-2.05,65.90,24.00,24.18,1000.00,23.99,45.10,0.00,0.00,
292.1,3.76,65.90,24.00,24.18,1000.04,23.99,45.50,0.00,0.00,
292.1,3.76,65.90,24.00,24.18,999.97,23.99,45.10,0.00,0.00,
292.1,4.59,65.90,24.00,24.18,999.92,23.99,45.40,0.00,0.00,
277.9,7.08,65.90,24.00,24.18,1000.05,23.99,44.90,0.00,0.00,
292.1,2.93,65.90,24.00,24.18,1000.07,23.99,45.50,0.00,0.00,
292.1,5.42,65.90,24.00,24.18,999.94,23.99,44.80,0.00,0.00,
292.1,0.44,65.90,24.00,24.18,999.91,23.99,45.40,0.00,0.00,
292.1,8.74,65.90,24.00,24.18,1000.06,23.99,44.50,0.00,0.00,
277.9,79.30,66.00,24.00,24.18,999.91,23.99,44.70,0.00,0.00,
277.9,9.57,66.00,24.00,24.18,999.99,23.99,44.30,0.00,0.00,
292.1,0.44,66.00,24.00,24.18,1000.06,23.99,44.50,0.00,0.00,
292.1,-10.35,66.00,24.00,24.18,999.94,23.99,45.30,0.00,0.00,
277.9,12.06,66.00,24.00,24.18,1000.06,23.99,44.80,0.00,0.00,
277.9,2.93,66.00,24.00,24.18,999.96,23.99,44.80,0.00,0.00,
277.9,-5.37,66.00,24.00,24.18,999.94,23.99,45.00,0.00,0.00,
277.9,4.59,66.00,24.00,24.18,1000.08,23.99,44.80,0.00,0.00,
277.9,1.27,66.00,24.00,24.18,1000.08,23.99,45.40,0.00,0.00,
277.9,0.44,66.00,24.00,24.18,999.95,23.99,44.10,0.00,0.00,
277.9,3.76,66.00,24.00,24.18,1000.08,23.99,44.10,0.00,0.00,
277.9,2.10,66.00,24.00,24.18,1000.08,23.99,44.50,0.00,0.00,
277.9,-1.22,66.00,24.00,24.18,1000.04,23.99,44.80,0.00,0.00,
277.9,-2.05,66.00,24.00,24.18,1000.04,23.99,45.20,0.00,0.00,
277.9,13.72,66.00,24.00,24.18,1000.05,23.99,44.00,0.00,0.00,
277.9,4.59,66.00,24.00,24.18,999.95,23.99,44.40,0.00,0.00,
277.9,8.74,66.00,24.00,24.18,999.94,23.99,44.50,0.00,0.00,
277.9,1.27,66.00,24.00,24.18,1000.05,23.99,44.60,0.00,0.00,
277.9,7.91,66.00,24.00,24.18,1000.05,23.99,44.60,0.00,0.00,
277.9,-8.69,66.00,24.00,24.18,999.97,23.99,44.30,0.00,0.00,
277.9,9.57,66.00,24.00,24.18,999.97,23.99,45.30,0.00,0.00,
277.9,-2.88,66.00,24.00,24.18,1000.09,23.99,45.20,0.00,0.00,
277.9,3.76,66.00,24.00,24.18,1000.09,23.99,44.50,0.00,0.00,
277.9,6.25,66.00,24.00,24.18,999.99,23.99,44.10,0.00,0.00,
277.9,10.40,66.00,24.00,24.18,999.90,23.99,44.60,0.00,0.00,
277.9,5.42,66.00,24.00,24.18,1000.07,23.99,45.40,0.00,0.00,
277.9,2.10,66.00,24.00,24.18,999.93,23.99,44.00,0.00,0.00,
277.9,-2.88,66.00,24.00,24.18,999.91,23.99,44.00,0.00,0.00,
277.9,-0.39,66.00,24.00,24.18,999.97,23.99,44.70,0.00,0.00,
277.9,8.74,66.00,24.00,24.18,999.97,23.99,44.30,0.00,0.00,
292.1,-4.54,66.00,24.00,24.18,1000.02,23.99,44.50,0.00,0.00,
277.9,2.10,66.00,24.00,24.18,999.94,23.99,45.10,0.00,0.00,
277.9,2.10,66.00,24.00,24.18,1000.09,23.99,44.50,0.00,0.00,
277.9,12.89,66.00,24.00,24.18,1000.06,23.99,44.10,0.00,0.00,
277.9,-2.05,66.00,24.00,24.18,1000.09,23.99,44.70,0.00,0.00,
264.6,5.42,66.00,24.00,24.18,1000.08,23.99,45.50,0.00,0.00,
264.6,6.25,66.00,24.00,24.18,999.94,23.99,44.70,0.00,0.00,
277.9,-7.86,66.00,24.00,24.18,999.95,23.99,45.10,0.00,0.00,
264.6,9.57,66.00,24.00,24.18,999.94,23.99,44.10,0.00,0.00,
264.6,-3.71,66.00,24.00,24.18,1000.04,23.99,45.00,0.00,0.00,
277.9,4.59,66.00,24.00,24.18,999.93,23.99,44.80,0.00,0.00,
277.9,5.42,66.00,24.00,24.18,999.91,23.99,44.90,0.00,0.00,
277.9,16.21,66.00,24.00,24.18,1000.07,23.99,44.90,0.00,0.00,
277.9,12.06,66.00,24.00,24.18,999.95,23.99,44.60,0.00,0.00,
252.2,15.38,66.00,24.00,24.18,1000.09,23.99,45.20,0.00,0.00,
264.6,2.93,66.00,24.00,24.18,999.98,23.99,44.50,0.00,0.00,
264.6,-1.22,66.00,24.00,24.18,1000.09,23.99,45.50,0.00,0.00,
323.7,-36.91,66.00,24.00,24.18,1000.07,23.99,44.80,0.00,0.00,
264.6,11.23,66.00,24.00,24.18,999.96,23.99,45.30,0.00,0.00,
264.6,6.25,66.00,24.00,24.18,1000.06,23.99,44.20,0.00,0.00,
264.6,2.10,66.00,24.00,24.18,1000.04,23.99,45.30,0.00,0.00,
264.6,9.57,66.00,24.00,24.18,1000.02,23.99,44.30,0.00,0.00,
264.6,5.42,66.00,24.00,24.18,1000.02,23.99,44.70,0.00,0.00,
264.6,3.76,66.00,24.00,24.18,1000.08,23.99,44.80,0.00,0.00,
264.6,-5.37,66.00,24.00,24.18,1000.00,23.99,45.50,0.00,0.00,
264.6,-0.39,66.00,24.00,24.18,1000.04,23.99,45.40,0.00,0.00,
264.6,3.76,66.00,24.00,24.18,1000.05,23.99,45.10,0.00,0.00,
264.6,7.08,66.00,24.00,24.18,1000.02,23.99,44.70,0.00,0.00,
264.6,10.40,66.00,24.00,24.18,1000.00,23.99,45.50,0.00,0.00,
264.6,1.27,66.00,24.00,24.18,999.99,23.99,44.70,0.00,0.00,
264.6,3.76,66.10,24.00,24.18,1000.01,23.99,44.80,0.00,0.00,
264.6,7.08,66.10,24.00,24.18,1000.06,23.99,45.10,0.00,0.00,
264.6,8.74,66.10,24.00,24.18,1000.09,23.99,45.20,0.00,0.00,
264.6,-7.86,66.10,24.00,24.18,1000.01,23.99,44.10,0.00,0.00,
264.6,1.27,66.10,24.00,24.18,999.98,23.99,45.00,0.00,0.00,
264.6,-9.52,66.10,24.00,24.18,999.93,23.99,44.10,0.00,0.00,
264.6,0.44,66.10,24.00,24.18,1000.01,23.99,44.70,0.00,0.00,
252.2,4.59,66.10,24.00,24.18,999.94,23.99,45.10,0.00,0.00,
264.6,0.44,66.10,24.00,24.18,1000.00,23.99,44.40,0.00,0.00,
252.2,0.44,66.10,24.00,24.18,1000.00,23.99,45.30,0.00,0.00,
264.6,2.10,66.10,24.00,24.18,999.91,23.99,44.30,0.00,0.00,
264.6,-2.88,66.10,24.00,24.18,999.94,23.99,45.40,0.00,0.00,
264.6,5.42,66.10,24.00,24.18,999.91,23.99,44.50,0.00,0.00,
264.6,7.91,66.10,24.00,24.18,999.92,23.99,44.40,0.00,0.00,
264.6,5.42,66.10,24.00,24.18,1000.04,23.99,44.70,0.00,0.00,
264.6,3.76,66.10,24.00,24.18,1000.07,23.99,44.20,0.00,0.00,
264.6,12.06,66.10,24.00,24.18,1000.09,23.99,44.10,0.00,0.00,
252.2,-2.88,66.10,24.00,24.18,999.91,23.99,44.00,0.00,0.00,
252.2,-0.39,66.10,24.00,24.18,1000.09,23.99,44.70,0.00,0.00,
264.6,9.57,66.10,24.00,24.18,1000.06,23.99,44.80,0.00,0.00,
264.6,6.25,66.10,24.00,24.18,999.98,23.99,44.40,0.00,0.00,
264.6,-2.05,66.10,24.00,24.18,1000.08,23.99,44.50,0.00,0.00,
264.6,1.27,66.10,24.00,24.18,1000.05,23.99,44.30,0.00,0.00,
252.2,13.72,66.10,24.00,24.18,999.91,23.99,44.10,0.00,0.00,
252.2,4.59,66.10,24.00,24.18,1000.07,23.99,44.80,0.00,0.00,
264.6,-0.39,66.10,24.00,24.18,999.95,23.99,44.90,0.00,0.00,
252.2,-4.54,66.10,24.00,24.18,999.99,23.99,44.70,0.00,0.00,
264.6,-1.22,66.10,24.00,24.18,999.91,23.99,44.60,0.00,0.00,
264.6,2.10,66.10,24.00,24.18,999.90,23.99,44.60,0.00,0.00,
264.6,2.10,66.10,24.00,24.18,1000.04,23.99,44.30,0.00,0.00,
264.6,-3.71,66.00,24.10,24.29,999.99,24.09,45.50,0.00,0.00,
252.2,17.87,66.00,24.10,24.29,1000.05,24.09,45.40,0.00,0.00,
252.2,0.44,66.00,24.10,24.29,999.93,24.09,44.40,0.00,0.00,
252.2,7.08,66.00,24.10,24.29,1000.02,24.09,45.00,0.00,0.00,
252.2,-6.20,66.00,24.10,24.29,999.90,24.09,45.00,0.00,0.00,
252.2,1.27,66.00,24.10,24.29,999.98,24.09,44.70,0.00,0.00,
252.2,-0.39,66.00,24.10,24.29,1000.06,24.09,44.50,0.00,0.00,
252.2,3.76,66.00,24.10,24.29,1000.04,24.09,45.10,0.00,0.00,
252.2,-0.39,66.00,24.10,24.29,999.98,24.09,44.50,0.00,0.00,
252.2,2.93,66.00,24.10,24.29,1000.01,24.09,44.50,0.00,0.00,
252.2,-2.88,66.00,24.10,24.29,1000.09,24.09,44.40,0.00,0.00,
252.2,2.93,66.00,24.10,24.29,999.94,24.09,44.60,0.00,0.00,
264.6,9.57,66.00,24.10,24.29,1000.00,24.09,44.10,0.00,0.00,
252.2,15.38,66.00,24.10,24.29,999.92,24.09,45.40,0.00,0.00,
252.2,-1.22,66.00,24.10,24.29,999.94,24.09,44.90,0.00,0.00,
252.2,10.40,66.00,24.10,24.29,1000.05,24.09,44.80,0.00,0.00,
252.2,5.42,66.00,24.10,24.29,1000.06,24.09,45.00,0.00,0.00,
252.2,15.38,66.00,24.10,24.29,999.97,24.09,45.30,0.00,0.00,
252.2,7.91,66.00,24.10,24.29,1000.02,24.09,44.80,0.00,0.00,
252.2,2.93,66.00,24.10,24.29,999.90,24.09,45.00,0.00,0.00,
252.2,-3.71,66.00,24.10,24.29,1000.07,24.09,45.00,0.00,0.00,
252.2,5.42,66.00,24.10,24.29,1000.04,24.09,45.40,0.00,0.00,
252.2,-8.69,66.00,24.10,24.29,999.99,24.09,44.10,0.00,0.00,
252.2,12.89,66.00,24.10,24.29,1000.08,24.09,45.50,0.00,0.00,
252.2,8.74,66.00,24.10,24.29,999.93,24.09,44.10,0.00,0.00,
252.2,9.57,66.00,24.10,24.29,1000.04,24.09,44.90,0.00,0.00,
252.2,10.40,66.00,24.10,24.29,1000.01,24.09,44.30,0.00,0.00,
252.2,-3.71,66.00,24.10,24.29,1000.09,24.09,45.00,0.00,0.00,
252.2,-0.39,66.00,24.10,24.29,1000.07,24.09,44.20,0.00,0.00,
252.2,17.87,66.00,24.10,24.29,999.90,24.09,45.30,0.00,0.00,
252.2,-21.14,65.90,24.00,24.18,1000.08,23.99,44.60,0.00,0.00,
252.2,4.59,65.90,24.00,24.18,1000.05,23.99,45.10,0.00,0.00,
252.2,-10.35,65.90,24.00,24.18,999.90,23.99,45.40,0.00,0.00,
252.2,3.76,65.90,24.00,24.18,999.98,23.99,45.10,0.00,0.00,
252.2,2.93,65.90,24.00,24.18,999.99,23.99,45.50,0.00,0.00,
240.5,11.23,65.90,24.00,24.18,1000.08,23.99,44.10,0.00,0.00,
240.5,2.93,65.90,24.00,24.18,1000.00,23.99,44.20,0.00,0.00,
240.5,7.08,65.90,24.00,24.18,999.90,23.99,45.10,0.00,0.00,
240.5,-4.54,65.90,24.00,24.18,1000.06,23.99,45.00,0.00,0.00,
240.5,12.06,65.90,24.00,24.18,1000.01,23.99,44.30,0.00,0.00,
240.5,-0.39,65.90,24.00,24.18,1000.06,23.99,45.20,0.00,0.00,
252.2,6.25,65.90,24.00,24.18,999.98,23.99,45.40,0.00,0.00,
240.5,7.08,65.90,24.00,24.18,1000.09,23.99,45.50,0.00,0.00,
252.2,7.08,65.90,24.00,24.18,1000.00,23.99,45.10,0.00,0.00,
240.5,3.76,65.90,24.00,24.18,999.94,23.99,44.60,0.00,0.00,
240.5,0.44,65.90,24.00,24.18,999.98,23.99,44.80,0.00,0.00,
240.5,-2.05,65.90,24.00,24.18,999.98,23.99,44.70,0.00,0.00,
240.5,7.91,65.90,24.00,24.18,1000.09,23.99,45.20,0.00,0.00,
240.5,1.27,65.90,24.00,24.18,999.91,23.99,44.10,0.00,0.00,
252.2,15.38,65.90,24.00,24.18,1000.09,23.99,44.40,0.00,0.00,
252.2,8.74,65.90,24.00,24.18,999.90,23.99,45.10,0.00,0.00,
240.5,-5.37,65.90,24.00,24.18,1000.04,23.99,45.30,0.00,0.00,
252.2,-1.22,65.90,24.00,24.18,999.97,23.99,44.30,0.00,0.00,
240.5,7.91,65.90,24.00,24.18,999.94,23.99,45.30,0.00,0.00,
240.5,3.76,65.90,24.00,24.18,999.96,23.99,45.40,0.00,0.00,
240.5,6.25,65.90,24.00,24.18,999.99,23.99,45.30,0.00,0.00,
240.5,-3.71,65.90,24.00,24.18,999.91,23.99,44.00,0.00,0.00,
240.5,4.59,65.90,24.00,24.18,1000.04,23.99,44.70,0.00,0.00,
252.2,8.74,65.90,24.00,24.18,1000.02,23.99,44.60,0.00,0.00,
