CO2[ppm],microdust[ug/m3],humidity[%],temperature[*C],HeatIndex[*C],pressure[hPa],temperature2[*C],altitude[m],radiation(10min_avg)[uSv/hr],radiation(1min_avg)[uSv/hr],
183.9,1.27,63.50,24.90,25.10,1000.01,24.89,45.40,0.00,0.00,
183.9,19.53,63.50,24.90,25.10,1000.01,24.89,44.10,0.00,0.00,
183.9,-2.88,63.50,24.90,25.10,1000.06,24.89,44.80,0.00,0.00,
183.9,-1.22,63.50,24.90,25.10,1000.09,24.89,45.40,0.00,0.00,
183.9,0.44,63.50,24.90,25.10,1000.02,24.89,44.70,0.00,0.00,
183.9,5.42,63.50,24.90,25.10,1000.09,24.89,44.70,0.00,0.00,
183.9,8.74,63.50,24.90,25.10,999.99,24.89,44.90,0.00,0.00,
183.9,0.44,63.50,24.90,25.10,999.96,24.89,44.20,0.00,0.00,
183.9,-0.39,63.50,24.90,25.10,1000.03,24.89,44.60,0.00,0.00,
183.9,0.44,63.50,24.90,25.10,1000.04,24.89,44.40,0.00,0.00,
183.9,12.06,63.50,24.90,25.10,999.96,24.89,45.00,0.00,0.00,
183.9,5.42,63.50,24.90,25.10,1000.04,24.89,44.20,0.00,0.00,
183.9,3.76,63.50,24.90,25.10,999.94,24.89,44.60,0.00,0.00,
183.9,8.74,63.50,24.90,25.10,1000.09,24.89,44.30,0.00,0.00,
183.9,-2.88,63.60,24.90,25.11,999.95,24.89,44.80,0.00,0.00,
183.9,-4.54,63.60,24.90,25.11,1000.09,24.89,44.10,0.00,0.00,
183.9,6.25,63.60,24.90,25.11,1000.06,24.89,45.50,0.00,0.00,
183.9,11.23,63.60,24.90,25.11,999.90,24.89,44.00,0.00,0.00,
183.9,-7.03,63.60,24.90,25.11,1000.05,24.89,44.90,0.00,0.00,
183.9,13.72,63.60,24.90,25.11,1000.04,24.89,45.10,0.00,0.00,
183.9,0.44,63.60,24.90,25.11,1000.09,24.89,45.20,0.00,0.00,
183.9,-2.05,63.60,24.90,25.11,1000.05,24.89,45.20,0.00,0.00,
183.9,-1.22,63.60,24.90,25.11,1000.02,24.89,45.50,0.00,0.00,
183.9,-1.22,63.60,24.90,25.11,1000.03,24.89,44.50,0.00,0.00,
183.9,3.76,63.60,24.90,25.11,1000.03,24.89,44.10,0.00,0.00,
183.9,-5.37,63.60,24.90,25.11,1000.00,24.89,44.30,0.00,0.00,
183.9,9.57,63.60,24.90,25.11,999.98,24.89,44.90,0.00,0.00,
183.9,2.10,63.60,24.90,25.11,999.95,24.89,45.20,0.00,0.00,
183.9,-5.37,63.60,24.90,25.11,1000.05,24.89,45.50,0.00,0.00,
183.9,2.10,63.60,24.90,25.11,1000.09,24.89,44.30,0.00,0.00,
183.9,-0.39,63.60,24.90,25.11,1000.06,24.89,44.80,0.00,0.00,
183.9,1.27,63.60,24.90,25.11,999.90,24.89,44.80,0.00,0.00,
183.9,2.10,63.60,24.90,25.11,1000.05,24.89,45.50,0.00,0.00,
183.9,9.57,63.60,24.90,25.11,1000.05,24.89,44.10,0.00,0.00,
183.9,8.74,63.60,24.90,25.11,999.90,24.89,44.70,0.00,0.00,
183.9,6.25,63.60,24.90,25.11,999.96,24.89,45.40,0.00,0.00,
183.9,-6.20,63.60,24.90,25.11,1000.06,24.89,44.10,0.00,0.00,
183.9,-7.03,63.60,24.90,25.11,1000.01,24.89,44.60,0.00,0.00,
183.9,3.76,63.60,24.90,25.11,999.98,24.89,45.10,0.00,0.00,
183.9,2.93,63.60,24.90,25.11,999.99,24.89,44.30,0.00,0.00,
183.9,-5.37,63.60,24.90,25.11,1000.01,24.89,45.10,0.00,0.00,
183.9,-10.35,63.60,24.90,25.11,1000.05,24.89,44.40,0.00,0.00,
183.9,6.25,63.60,24.90,25.11,999.99,24.89,44.60,0.00,0.00,
183.9,1.27,63.60,24.90,25.11,999.90,24.89,44.90,0.00,0.00,
183.9,-0.39,63.70,24.90,25.11,1000.07,24.89,44.80,0.00,0.00,
183.9,7.91,63.70,24.90,25.11,1000.06,24.89,44.50,0.00,0.00,
183.9,2.10,63.70,24.90,25.11,999.98,24.89,45.40,0.00,0.00,
183.9,-7.03,63.70,24.90,25.11,1000.00,24.89,44.40,0.00,0.00,
183.9,-5.37,63.70,24.90,25.11,1000.04,24.89,44.80,0.00,0.00,
183.9,-9.52,63.70,24.90,25.11,999.91,24.89,44.90,0.00,0.00,
183.9,7.08,63.70,24.90,25.11,1000.08,24.89,44.10,0.00,0.00,
183.9,-7.86,63.70,24.90,25.11,999.99,24.89,45.10,0.00,0.00,
183.9,-8.69,63.70,24.90,25.11,999.97,24.89,44.50,0.00,0.00,
183.9,0.44,63.70,24.90,25.11,999.92,24.89,44.80,0.00,0.00,
183.9,-6.20,63.70,24.90,25.11,1000.03,24.89,44.60,0.00,0.00,
183.9,3.76,63.70,24.90,25.11,999.96,24.89,45.20,0.00,0.00,
183.9,-7.86,63.70,24.90,25.11,1000.00,24.89,44.80,0.00,0.00,
183.9,-7.03,63.70,24.90,25.11,1000.08,24.89,45.30,0.00,0.00,
183.9,-2.05,63.70,24.90,25.11,1000.07,24.89,45.00,0.00,0.00,
183.9,-5.37,63.70,24.90,25.11,999.96,24.89,45.50,0.00,0.00,
183.9,7.08,63.70,24.90,25.11,1000.08,24.89,44.30,0.00,0.00,
183.9,-0.39,63.70,24.90,25.11,1000.07,24.89,45.50,0.00,0.00,
138.6,72.66,63.70,24.90,25.11,999.90,24.89,44.90,0.00,0.00,
183.9,-16.16,63.70,24.90,25.11,1000.07,24.89,45.20,0.00,0.00,
183.9,7.91,63.70,24.90,25.11,999.99,24.89,45.30,0.00,0.00,
183.9,-2.05,63.70,24.90,25.11,999.94,24.89,44.00,0.00,0.00,
183.9,-2.88,63.70,24.90,25.11,1000.04,24.89,44.30,0.00,0.00,
183.9,4.59,63.70,24.90,25.11,999.97,24.89,44.20,0.00,0.00,
183.9,-4.54,63.70,24.90,25.11,1000.05,24.89,44.30,0.00,0.00,
183.9,9.57,63.70,24.90,25.11,1000.08,24.89,45.40,0.00,0.00,
183.9,-11.18,63.70,24.90,25.11,1000.05,24.89,44.90,0.00,0.00,
183.9,14.55,63.70,24.90,25.11,1000.04,24.89,44.00,0.00,0.00,
183.9,1.27,63.70,24.90,25.11,1000.04,24.89,45.30,0.00,0.00,
183.9,8.74,63.70,24.90,25.11,999.95,24.89,44.70,0.00,0.00,
183.9,-4.54,63.40,24.90,25.10,999.93,24.89,44.50,0.00,0.00,
183.9,1.27,63.40,24.90,25.10,999.93,24.89,44.70,0.00,0.00,
183.9,2.93,63.40,24.90,25.10,999.97,24.89,44.30,0.00,0.00,
183.9,2.93,63.40,24.90,25.10,999.93,24.89,45.50,0.00,0.00,
183.9,-7.03,63.40,24.90,25.10,999.98,24.89,45.00,0.00,0.00,
183.9,1.27,63.40,24.90,25.10,1000.09,24.89,45.00,0.00,0.00,
183.9,4.59,63.40,24.90,25.10,999.94,24.89,45.30,0.00,0.00,
183.9,4.59,63.40,24.90,25.10,999.93,24.89,44.00,0.00,0.00,
183.9,8.74,63.40,24.90,25.10,1000.00,24.89,44.00,0.00,0.00,
183.9,-0.39,63.40,24.90,25.10,999.93,24.89,44.80,0.00,0.00,
183.9,0.44,63.40,24.90,25.10,1000.03,24.89,45.10,0.00,0.00,
183.9,4.59,63.40,24.90,25.10,1000.06,24.89,45.40,0.00,0.00,
183.9,2.10,63.40,24.90,25.10,999.90,24.89,44.80,0.00,0.00,
183.9,2.93,63.40,24.90,25.10,1000.04,24.89,45.40,0.00,0.00,
183.9,3.76,63.40,24.90,25.10,999.99,24.89,44.60,0.00,0.00,
183.9,2.10,63.40,24.90,25.10,1000.09,24.89,44.20,0.00,0.00,
183.9,0.44,63.40,24.90,25.10,999.90,24.89,44.20,0.00,0.00,
183.9,2.10,63.40,24.90,25.10,1000.01,24.89,45.40,0.00,0.00,
183.9,15.38,63.40,24.90,25.10,999.96,24.89,45.40,0.00,0.00,
183.9,10.40,63.40,24.90,25.10,999.91,24.89,45.20,0.00,0.00,
183.9,11.23,63.40,24.90,25.10,999.94,24.89,44.00,0.00,0.00,
183.9,13.72,63.40,24.90,25.10,1000.01,24.89,44.80,0.00,0.00,
183.9,-3.71,63.40,24.90,25.10,1000.08,24.89,44.40,0.00,0.00,
183.9,7.91,63.40,24.90,25.10,999.93,24.89,44.10,0.00,0.00,
183.9,1.27,63.40,24.90,25.10,999.95,24.89,44.20,0.00,0.00,
183.9,-2.05,63.40,24.90,25.10,1000.04,24.89,45.30,0.00,0.00,
183.9,-0.39,63.40,24.90,25.10,999.90,24.89,45.20,0.00,0.00,
183.9,6.25,63.40,24.90,25.10,999.93,24.89,44.50,0.00,0.00,
183.9,6.25,63.40,24.90,25.10,999.98,24.89,45.20,0.00,0.00,
183.9,-7.86,63.40,24.90,25.10,1000.05,24.89,45.50,0.00,0.00,
183.9,7.08,63.40,24.90,25.10,1000.00,24.89,45.00,0.00,0.00,
183.9,2.10,63.40,24.90,25.10,1000.03,24.89,45.30,0.00,0.00,
183.9,-1.22,63.40,24.90,25.10,999.90,24.89,45.10,0.00,0.00,
183.9,5.42,63.40,24.90,25.10,1000.02,24.89,45.30,0.00,0.00,
183.9,0.44,63.40,24.90,25.10,1000.00,24.89,45.50,0.00,0.00,
183.9,-0.39,63.40,24.90,25.10,999.97,24.89,45.10,0.00,0.00,
183.9,-0.39,63.40,24.90,25.10,1000.04,24.89,44.10,0.00,0.00,
183.9,9.57,63.40,24.90,25.10,1000.07,24.89,44.20,0.00,0.00,
183.9,12.89,63.40,24.90,25.10,1000.05,24.89,44.50,0.00,0.00,
183.9,-1.22,63.40,24.90,25.10,1000.03,24.89,44.70,0.00,0.00,
183.9,2.10,63.40,24.90,25.10,1000.09,24.89,44.90,0.00,0.00,
183.9,-9.52,63.40,24.90,25.10,999.99,24.89,45.30,0.00,0.00,
183.9,-7.03,63.40,24.90,25.10,999.96,24.89,44.80,0.00,0.00,
183.9,-10.35,63.40,24.90,25.10,999.90,24.89,44.80,0.00,0.00,
183.9,-0.39,63.40,24.90,25.10,999.90,24.89,45.20,0.00,0.00,
183.9,2.10,63.40,24.90,25.10,999.97,24.89,45.10,0.00,0.00,
183.9,1.27,63.40,24.90,25.10,1000.08,24.89,45.10,0.00,0.00,
183.9,3.76,63.40,24.90,25.10,1000.06,24.89,45.50,0.00,0.00,
183.9,12.89,63.40,24.90,25.10,999.98,24.89,45.30,0.00,0.00,
183.9,-7.03,63.40,24.90,25.10,999.95,24.89,44.00,0.00,0.00,
183.9,5.42,63.40,24.90,25.10,1000.08,24.89,45.10,0.00,0.00,
183.9,-7.86,63.40,24.90,25.10,1000.00,24.89,45.10,0.00,0.00,
183.9,2.93,63.40,24.90,25.10,1000.04,24.89,45.50,0.00,0.00,
183.9,6.25,63.40,24.90,25.10,999.97,24.89,45.10,0.00,0.00,
183.9,7.08,63.40,24.90,25.10,999.92,24.89,45.40,0.00,0.00,
183.9,3.76,63.40,24.90,25.10,1000.05,24.89,44.90,0.00,0.00,
183.9,7.08,63.40,24.90,25.10,1000.07,24.89,45.50,0.00,0.00,
183.9,1.27,63.40,24.90,25.10,999.94,24.89,44.80,0.00,0.00,
183.9,4.59,63.40,24.90,25.10,999.91,24.89,45.40,0.00,0.00,
183.9,10.40,63.40,24.90,25.10,1000.06,24.89,44.50,0.00,0.00,
183.9,7.08,63.70,24.90,25.11,999.91,24.89,44.70,0.00,0.00,
183.9,17.87,63.70,24.90,25.11,999.99,24.89,44.30,0.00,0.00,
183.9,6.25,63.70,24.90,25.11,1000.06,24.89,44.50,0.00,0.00,
183.9,-0.39,63.70,24.90,25.11,999.94,24.89,45.30,0.00,0.00,
183.9,1.27,63.70,24.90,25.11,1000.06,24.89,44.80,0.00,0.00,
183.9,12.06,63.70,24.90,25.11,999.96,24.89,44.80,0.00,0.00,
183.9,9.57,63.70,24.90,25.11,999.94,24.89,45.00,0.00,0.00,
183.9,2.10,63.70,24.90,25.11,1000.08,24.89,44.80,0.00,0.00,
183.9,2.93,63.70,24.90,25.11,1000.08,24.89,45.40,0.00,0.00,
183.9,11.23,63.70,24.90,25.11,999.95,24.89,44.10,0.00,0.00,
183.9,-0.39,63.70,24.90,25.11,1000.08,24.89,44.10,0.00,0.00,
183.9,2.10,63.70,24.90,25.11,1000.08,24.89,44.50,0.00,0.00,
183.9,15.38,63.70,24.90,25.11,1000.04,24.89,44.80,0.00,0.00,
183.9,-7.03,63.70,24.90,25.11,1000.04,24.89,45.20,0.00,0.00,
183.9,7.08,63.70,24.90,25.11,1000.05,24.89,44.00,0.00,0.00,
183.9,-2.88,63.70,24.90,25.11,999.95,24.89,44.40,0.00,0.00,
183.9,12.06,63.70,24.90,25.11,999.94,24.89,44.50,0.00,0.00,
183.9,3.76,63.70,24.90,25.11,1000.05,24.89,44.60,0.00,0.00,
183.9,6.25,63.70,24.90,25.11,1000.05,24.89,44.60,0.00,0.00,
183.9,-0.39,63.70,24.90,25.11,999.97,24.89,44.30,0.00,0.00,
183.9,11.23,63.70,24.90,25.11,999.97,24.89,45.30,0.00,0.00,
183.9,-6.20,63.70,24.90,25.11,1000.09,24.89,45.20,0.00,0.00,
183.9,4.59,63.70,24.90,25.11,1000.09,24.89,44.50,0.00,0.00,
183.9,-9.52,63.70,24.90,25.11,999.99,24.89,44.10,0.00,0.00,
183.9,1.27,63.70,24.90,25.11,999.90,24.89,44.60,0.00,0.00,
183.9,2.10,63.70,24.90,25.11,1000.07,24.89,45.40,0.00,0.00,
183.9,-1.22,63.70,24.90,25.11,999.93,24.89,44.00,0.00,0.00,
183.9,10.40,63.70,24.90,25.11,999.91,24.89,44.00,0.00,0.00,
183.9,-0.39,63.70,24.90,25.11,999.97,24.89,44.70,0.00,0.00,
183.9,14.55,63.70,24.90,25.11,999.97,24.89,44.30,0.00,0.00,
183.9,13.72,63.80,24.90,25.11,1000.02,24.89,44.50,0.00,0.00,
183.9,-3.71,63.80,24.90,25.11,999.94,24.89,45.10,0.00,0.00,
183.9,4.59,63.80,24.90,25.11,1000.09,24.89,44.50,0.00,0.00,
183.9,2.10,63.80,24.90,25.11,1000.06,24.89,44.10,0.00,0.00,
183.9,1.27,63.80,24.90,25.11,1000.09,24.89,44.70,0.00,0.00,
183.9,2.10,63.80,24.90,25.11,1000.08,24.89,45.50,0.00,0.00,
183.9,7.91,63.80,24.90,25.11,999.94,24.89,44.70,0.00,0.00,
183.9,2.93,63.80,24.90,25.11,999.95,24.89,45.10,0.00,0.00,
183.9,9.57,63.80,24.90,25.11,999.94,24.89,44.10,0.00,0.00,
183.9,3.76,63.80,24.90,25.11,1000.04,24.89,45.00,0.00,0.00,
183.9,-2.05,63.80,24.90,25.11,999.93,24.89,44.80,0.00,0.00,
183.9,7.08,63.80,24.90,25.11,999.91,24.89,44.90,0.00,0.00,
183.9,3.76,63.80,24.90,25.11,1000.07,24.89,44.90,0.00,0.00,
183.9,-11.18,63.80,24.90,25.11,999.95,24.89,44.60,0.00,0.00,
183.9,-7.03,63.80,24.90,25.11,1000.09,24.89,45.20,0.00,0.00,
183.9,-6.20,63.80,24.90,25.11,999.98,24.89,44.50,0.00,0.00,
183.9,0.44,63.80,24.90,25.11,1000.09,24.89,45.50,0.00,0.00,
144.0,-41.06,63.80,24.90,25.11,1000.07,24.89,44.80,0.00,0.00,
183.9,-0.39,63.80,24.90,25.11,999.96,24.89,45.30,0.00,0.00,
183.9,10.40,63.80,24.90,25.11,1000.06,24.89,44.20,0.00,0.00,
183.9,10.40,63.80,24.90,25.11,1000.04,24.89,45.30,0.00,0.00,
183.9,1.27,63.80,24.90,25.11,1000.02,24.89,44.30,0.00,0.00,
183.9,-1.22,63.80,24.90,25.11,1000.02,24.89,44.70,0.00,0.00,
183.9,6.25,63.80,24.90,25.11,1000.08,24.89,44.80,0.00,0.00,
183.9,5.42,63.80,24.90,25.11,1000.00,24.89,45.50,0.00,0.00,
183.9,2.93,63.80,24.90,25.11,1000.04,24.89,45.40,0.00,0.00,
183.9,2.93,63.80,24.90,25.11,1000.05,24.89,45.10,0.00,0.00,
183.9,-0.39,63.80,24.90,25.11,1000.02,24.89,44.70,0.00,0.00,
183.9,0.44,63.80,24.90,25.11,1000.00,24.89,45.50,0.00,0.00,
183.9,-4.54,63.80,24.90,25.11,999.99,24.89,44.70,0.00,0.00,
183.9,-0.39,63.60,24.90,25.11,1000.01,24.89,44.80,0.00,0.00,
183.9,12.06,63.60,24.90,25.11,1000.06,24.89,45.10,0.00,0.00,
183.9,4.59,63.60,24.90,25.11,1000.09,24.89,45.20,0.00,0.00,
183.9,2.10,63.60,24.90,25.11,1000.01,24.89,44.10,0.00,0.00,
183.9,5.42,63.60,24.90,25.11,999.98,24.89,45.00,0.00,0.00,
183.9,11.23,63.60,24.90,25.11,999.93,24.89,44.10,0.00,0.00,
183.9,7.91,63.60,24.90,25.11,1000.01,24.89,44.70,0.00,0.00,
183.9,9.57,63.60,24.90,25.11,999.94,24.89,45.10,0.00,0.00,
183.9,5.42,63.60,24.90,25.11,1000.00,24.89,44.40,0.00,0.00,
183.9,5.42,63.60,24.90,25.11,1000.00,24.89,45.30,0.00,0.00,
183.9,3.76,63.60,24.90,25.11,999.91,24.89,44.30,0.00,0.00,
183.9,2.10,63.60,24.90,25.11,999.94,24.89,45.40,0.00,0.00,
183.9,-7.86,63.60,24.90,25.11,999.91,24.89,44.50,0.00,0.00,
183.9,6.25,63.60,24.90,25.11,999.92,24.89,44.40,0.00,0.00,
183.9,-2.05,63.60,24.90,25.11,1000.04,24.89,44.70,0.00,0.00,
183.9,-9.52,63.60,24.90,25.11,1000.07,24.89,44.20,0.00,0.00,
183.9,-4.54,63.60,24.90,25.11,1000.09,24.89,44.10,0.00,0.00,
183.9,2.93,63.60,24.90,25.11,999.91,24.89,44.00,0.00,0.00,
183.9,7.08,63.60,24.90,25.11,1000.09,24.89,44.70,0.00,0.00,
183.9,-1.22,63.60,24.90,25.11,1000.06,24.89,44.80,0.00,0.00,
183.9,7.08,63.60,24.90,25.11,999.98,24.89,44.40,0.00,0.00,
183.9,1.27,63.60,24.90,25.11,1000.08,24.89,44.50,0.00,0.00,
183.9,-4.54,63.60,24.90,25.11,1000.05,24.89,44.30,0.00,0.00,
183.9,-1.22,63.60,24.90,25.11,999.91,24.89,44.10,0.00,0.00,
183.9,-4.54,63.60,24.90,25.11,1000.07,24.89,44.80,0.00,0.00,
183.9,9.57,63.60,24.90,25.11,999.95,24.89,44.90,0.00,0.00,
183.9,2.93,63.60,24.90,25.11,999.99,24.89,44.70,0.00,0.00,
183.9,-2.88,63.60,24.90,25.11,999.91,24.89,44.60,0.00,0.00,
183.9,6.25,63.60,24.90,25.11,999.90,24.89,44.60,0.00,0.00,
183.9,5.42,63.60,24.90,25.11,1000.04,24.89,44.30,0.00,0.00,
183.9,0.44,63.40,24.90,25.10,999.99,24.89,45.50,0.00,0.00,
183.9,-5.37,63.40,24.90,25.10,1000.05,24.89,45.40,0.00,0.00,
183.9,16.21,63.40,24.90,25.10,999.93,24.89,44.40,0.00,0.00,
183.9,-1.22,63.40,24.90,25.10,1000.02,24.89,45.00,0.00,0.00,
183.9,7.91,63.40,24.90,25.10,999.90,24.89,45.00,0.00,0.00,
183.9,7.08,63.40,24.90,25.10,999.98,24.89,44.70,0.00,0.00,
183.9,13.72,63.40,24.90,25.10,1000.06,24.89,44.50,0.00,0.00,
183.9,-2.05,63.40,24.90,25.10,1000.04,24.89,45.10,0.00,0.00,
183.9,4.59,63.40,24.90,25.10,999.98,24.89,44.50,0.00,0.00,
183.9,-0.39,63.40,24.90,25.10,1000.01,24.89,44.50,0.00,0.00,
183.9,5.42,63.40,24.90,25.10,1000.09,24.89,44.40,0.00,0.00,
183.9,-5.37,63.40,24.90,25.10,999.94,24.89,44.60,0.00,0.00,
183.9,-7.03,63.40,24.90,25.10,1000.00,24.89,44.10,0.00,0.00,
169.1,-32.76,63.40,24.90,25.10,999.92,24.89,45.40,0.00,0.00,
183.9,10.40,63.40,24.90,25.10,999.94,24.89,44.90,0.00,0.00,
183.9,3.76,63.40,24.90,25.10,1000.05,24.89,44.80,0.00,0.00,
183.9,-5.37,63.40,24.90,25.10,1000.06,24.89,45.00,0.00,0.00,
183.9,2.10,63.40,24.90,25.10,999.97,24.89,45.30,0.00,0.00,
183.9,1.27,63.40,24.90,25.10,1000.02,24.89,44.80,0.00,0.00,
183.9,-3.71,63.40,24.90,25.10,999.90,24.89,45.00,0.00,0.00,
183.9,3.76,63.40,24.90,25.10,1000.07,24.89,45.00,0.00,0.00,
183.9,4.59,63.40,24.90,25.10,1000.04,24.89,45.40,0.00,0.00,
183.9,-4.54,63.40,24.90,25.10,999.99,24.89,44.10,0.00,0.00,
183.9,1.27,63.40,24.90,25.10,1000.08,24.89,45.50,0.00,0.00,
183.9,-9.52,63.40,24.90,25.10,999.93,24.89,44.10,0.00,0.00,
183.9,-8.69,63.40,24.90,25.10,1000.04,24.89,44.90,0.00,0.00,
183.9,-2.88,63.40,24.90,25.10,1000.01,24.89,44.30,0.00,0.00,
183.9,8.74,63.40,24.90,25.10,1000.09,24.89,45.00,0.00,0.00,
183.9,17.04,63.40,24.90,25.10,1000.07,24.89,44.20,0.00,0.00,
183.9,78.47,63.40,24.90,25.10,999.90,24.89,45.30,0.00,0.00,
183.9,-6.20,63.40,24.90,25.10,1000.08,24.89,44.60,0.00,0.00,
183.9,4.59,63.40,24.90,25.10,1000.05,24.89,45.10,0.00,0.00,
183.9,12.06,63.40,24.90,25.10,999.90,24.89,45.40,0.00,0.00,
183.9,9.57,63.40,24.90,25.10,999.98,24.89,45.10,0.00,0.00,
183.9,2.93,63.40,24.90,25.10,999.99,24.89,45.50,0.00,0.00,
183.9,-0.39,63.40,24.90,25.10,1000.08,24.89,44.10,0.00,0.00,
183.9,4.59,63.40,24.90,25.10,1000.00,24.89,44.20,0.00,0.00,
183.9,3.76,63.40,24.90,25.10,999.90,24.89,45.10,0.00,0.00,
183.9,11.23,63.40,24.90,25.10,1000.06,24.89,45.00,0.00,0.00,
183.9,7.91,63.40,24.90,25.10,1000.01,24.89,44.30,0.00,0.00,
183.9,3.76,63.40,24.90,25.10,1000.06,24.89,45.20,0.00,0.00,
183.9,-3.71,63.40,24.90,25.10,999.98,24.89,45.40,0.00,0.00,
183.9,-1.22,63.40,24.90,25.10,1000.09,24.89,45.50,0.00,0.00,
183.9,0.44,63.40,24.90,25.10,1000.00,24.89,45.10,0.00,0.00,
183.9,1.27,63.40,24.90,25.10,999.94,24.89,44.60,0.00,0.00,
183.9,0.44,63.40,24.90,25.10,999.98,24.89,44.80,0.00,0.00,
192.0,5.42,63.40,24.90,25.10,999.98,24.89,44.70,0.00,0.00,
183.9,6.25,63.40,24.90,25.10,1000.09,24.89,45.20,0.00,0.00,
183.9,1.27,63.40,24.90,25.10,999.91,24.89,44.10,0.00,0.00,
183.9,-5.37,63.40,24.90,25.10,1000.09,24.89,44.40,0.00,0.00,
183.9,9.57,63.40,24.90,25.10,999.90,24.89,45.10,0.00,0.00,
183.9,-0.39,63.40,24.90,25.10,1000.04,24.89,45.30,0.00,0.00,
183.9,4.59,63.40,24.90,25.10,999.97,24.89,44.30,0.00,0.00,
183.9,-4.54,63.40,24.90,25.10,999.94,24.89,45.30,0.00,0.00,
183.9,0.44,63.40,24.90,25.10,999.96,24.89,45.40,0.00,0.00,
183.9,4.59,63.40,24.90,25.10,999.99,24.89,45.30,0.00,0.00,
183.9,12.06,63.40,24.90,25.10,999.91,24.89,44.00,0.00,0.00,
192.0,1.27,63.40,24.90,25.10,1000.04,24.89,44.70,0.00,0.00,
183.9,2.93,63.40,24.90,25.10,1000.02,24.89,44.60,0.00,0.00,
