CO2[ppm],microdust[ug/m3],humidity[%],temperature[*C],HeatIndex[*C],pressure[hPa],temperature2[*C],altitude[m],radiation(10min_avg)[uSv/hr],radiation(1min_avg)[uSv/hr],
360.0,6.25,69.80,23.40,23.62,1000.05,23.39,45.50,0.96,0.84,
360.0,13.72,69.80,23.40,23.62,999.93,23.39,44.40,0.96,0.84,
360.0,13.72,69.80,23.40,23.62,1000.07,23.39,45.20,0.96,0.84,
360.0,7.08,69.80,23.40,23.62,1000.05,23.39,45.00,0.96,0.84,
360.0,1.27,69.80,23.40,23.62,1000.05,23.39,44.40,0.96,0.84,
360.0,7.91,69.80,23.40,23.62,1000.00,23.39,45.30,0.96,0.84,
360.0,10.40,69.80,23.40,23.62,999.91,23.39,44.90,0.96,0.84,
360.0,7.08,69.80,23.40,23.62,1000.05,23.39,45.20,0.96,0.84,
360.0,6.25,69.80,23.40,23.62,999.98,23.39,44.40,0.96,0.84,
360.0,16.21,69.80,23.40,23.62,1000.03,23.39,45.00,0.96,0.84,
360.0,12.06,69.80,23.40,23.62,1000.08,23.39,45.40,0.96,0.84,
360.0,-0.39,69.80,23.40,23.62,1000.02,23.39,45.20,0.96,0.84,
360.0,2.93,69.80,23.40,23.62,1000.09,23.39,45.50,0.96,0.84,
360.0,7.91,69.80,23.40,23.62,999.99,23.39,44.10,0.96,0.84,
360.0,-4.54,69.80,23.40,23.62,999.92,23.39,45.00,0.96,0.84,
360.0,11.23,69.80,23.40,23.62,999.95,23.39,45.10,0.96,0.84,
360.0,13.72,69.80,23.40,23.62,1000.08,23.39,45.40,0.96,0.84,
360.0,11.23,69.80,23.40,23.62,1000.01,23.39,44.70,0.96,0.84,
360.0,2.10,69.80,23.40,23.62,999.91,23.39,45.20,0.96,0.84,
360.0,2.10,69.80,23.40,23.62,1000.06,23.39,44.10,0.96,0.84,
360.0,1.27,69.80,23.40,23.62,999.97,23.39,44.90,0.96,0.84,
360.0,10.40,69.80,23.40,23.62,1000.01,23.39,44.30,0.96,0.84,
360.0,12.89,69.80,23.40,23.62,1000.01,23.39,44.60,0.96,0.84,
360.0,-0.39,69.80,23.40,23.62,1000.08,23.39,45.40,0.96,0.84,
360.0,11.23,69.80,23.40,23.62,999.99,23.39,44.90,0.96,0.84,
360.0,2.93,69.80,23.40,23.62,999.91,23.39,44.40,0.96,0.84,
360.0,-1.22,69.80,23.40,23.62,999.90,23.39,44.40,0.96,0.84,
360.0,15.38,70.00,23.50,23.73,1000.09,23.49,44.40,0.96,0.84,
360.0,5.42,70.00,23.50,23.73,1000.05,23.49,45.50,0.96,0.84,
360.0,2.10,70.00,23.50,23.73,999.98,23.49,45.50,0.96,0.84,
360.0,5.42,70.00,23.50,23.73,999.94,23.49,45.50,0.96,0.84,
360.0,2.10,70.00,23.50,23.73,1000.05,23.49,44.00,0.96,0.84,
360.0,-0.39,70.00,23.50,23.73,999.93,23.49,45.40,0.96,0.84,
360.0,-1.22,70.00,23.50,23.73,1000.04,23.49,44.10,0.96,0.84,
360.0,12.06,70.00,23.50,23.73,1000.03,23.49,45.40,0.96,0.84,
360.0,6.25,70.00,23.50,23.73,999.92,23.49,45.40,0.96,0.84,
360.0,2.93,70.00,23.50,23.73,1000.06,23.49,45.30,0.96,0.84,
360.0,5.42,70.00,23.50,23.73,999.91,23.49,44.50,0.96,0.84,
360.0,1.27,70.00,23.50,23.73,999.90,23.49,44.90,0.96,0.84,
360.0,-1.22,70.00,23.50,23.73,999.93,23.49,45.00,0.96,0.84,
360.0,4.59,70.00,23.50,23.73,999.95,23.49,45.30,0.96,0.84,
360.0,2.93,70.00,23.50,23.73,1000.03,23.49,45.30,0.96,0.84,
360.0,3.76,70.00,23.50,23.73,1000.05,23.49,45.50,0.96,0.84,
360.0,-2.05,70.00,23.50,23.73,999.96,23.49,45.40,0.96,0.84,
360.0,-3.71,70.00,23.50,23.73,999.94,23.49,44.80,0.96,0.84,
360.0,20.36,70.00,23.50,23.73,1000.06,23.49,44.20,0.96,0.84,
360.0,3.76,70.00,23.50,23.73,1000.01,23.49,45.30,0.96,0.84,
360.0,4.59,70.00,23.50,23.73,999.99,23.49,44.50,0.96,0.84,
360.0,-2.05,70.00,23.50,23.73,1000.02,23.49,45.20,0.96,0.84,
360.0,-1.22,70.00,23.50,23.73,1000.00,23.49,45.50,0.96,0.84,
360.0,0.44,70.00,23.50,23.73,999.96,23.49,45.50,0.96,0.84,
360.0,7.91,70.00,23.50,23.73,1000.01,23.49,45.20,0.96,0.84,
360.0,14.55,70.00,23.50,23.73,999.99,23.49,44.40,0.96,0.84,
360.0,-8.69,70.00,23.50,23.73,999.90,23.49,44.70,0.96,0.84,
360.0,5.42,70.00,23.50,23.73,1000.05,23.49,44.80,0.96,0.84,
360.0,5.42,70.00,23.50,23.73,999.99,23.49,44.50,0.96,0.84,
360.0,14.55,70.00,23.50,23.73,999.95,23.49,44.50,0.96,0.84,
360.0,5.42,69.90,23.50,23.73,999.90,23.49,45.30,0.96,0.84,
360.0,4.59,69.90,23.50,23.73,1000.03,23.49,45.10,0.96,0.84,
360.0,2.10,69.90,23.50,23.73,999.95,23.49,45.40,0.96,0.84,
360.0,7.91,69.90,23.50,23.73,999.90,23.49,44.50,0.96,0.84,
360.0,9.57,69.90,23.50,23.73,999.92,23.49,44.30,0.96,0.84,
360.0,0.44,69.90,23.50,23.73,999.98,23.49,45.10,0.96,0.84,
360.0,4.59,69.90,23.50,23.73,1000.08,23.49,44.80,0.96,0.84,
360.0,13.72,69.90,23.50,23.73,999.90,23.49,44.30,0.96,0.84,
360.0,7.08,69.90,23.50,23.73,1000.09,23.49,44.70,0.96,0.84,
360.0,7.91,69.90,23.50,23.73,1000.09,23.49,44.00,0.96,0.84,
360.0,6.25,69.90,23.50,23.73,1000.06,23.49,44.80,0.96,0.84,
360.0,21.19,69.90,23.50,23.73,1000.03,23.49,45.10,0.96,0.84,
360.0,12.89,69.90,23.50,23.73,999.93,23.49,45.00,0.96,0.84,
360.0,3.76,69.90,23.50,23.73,999.97,23.49,45.40,0.96,0.84,
360.0,7.08,69.90,23.50,23.73,999.93,23.49,44.80,0.96,0.84,
360.0,12.06,69.90,23.50,23.73,1000.08,23.49,44.10,0.96,0.84,
360.0,-7.03,69.90,23.50,23.73,999.93,23.49,44.00,0.96,0.84,
360.0,15.38,69.90,23.50,23.73,1000.00,23.49,44.10,0.96,0.84,
360.0,2.10,69.90,23.50,23.73,1000.03,23.49,44.00,0.96,0.84,
360.0,7.08,69.90,23.50,23.73,999.99,23.49,45.10,0.96,0.84,
360.0,10.40,69.90,23.50,23.73,999.99,23.49,44.20,0.96,0.84,
360.0,1.27,69.90,23.50,23.73,1000.00,23.49,44.80,0.96,0.84,
360.0,2.10,69.90,23.50,23.73,999.96,23.49,44.20,0.96,0.84,
360.0,8.74,69.90,23.50,23.73,1000.05,23.49,45.40,0.96,0.84,
360.0,2.10,69.90,23.50,23.73,999.91,23.49,45.40,0.96,0.84,
360.0,-0.39,69.90,23.50,23.73,1000.03,23.49,45.50,0.96,0.84,
360.0,13.72,69.90,23.50,23.73,1000.04,23.49,44.90,0.96,0.84,
360.0,2.93,69.90,23.50,23.73,1000.00,23.49,45.10,0.96,0.84,
360.0,10.40,69.90,23.50,23.73,999.93,23.49,44.80,0.96,0.84,
360.0,15.38,69.90,23.50,23.73,999.97,23.49,44.60,0.96,0.84,
360.0,7.08,70.00,23.50,23.73,999.97,23.49,44.20,0.96,0.84,
360.0,-0.39,70.00,23.50,23.73,1000.07,23.49,44.50,0.96,0.84,
360.0,7.91,70.00,23.50,23.73,1000.09,23.49,45.50,0.96,0.84,
360.0,14.55,70.00,23.50,23.73,999.96,23.49,44.10,0.96,0.84,
360.0,7.08,70.00,23.50,23.73,999.97,23.49,44.20,0.96,0.84,
360.0,2.10,70.00,23.50,23.73,999.98,23.49,45.00,0.96,0.84,
360.0,8.74,70.00,23.50,23.73,999.90,23.49,44.70,0.96,0.84,
360.0,2.10,70.00,23.50,23.73,1000.04,23.49,44.40,0.96,0.84,
360.0,4.59,70.00,23.50,23.73,999.95,23.49,44.50,0.96,0.84,
360.0,8.74,70.00,23.50,23.73,1000.09,23.49,45.10,0.96,0.84,
360.0,16.21,70.00,23.50,23.73,999.91,23.49,44.50,0.96,0.84,
360.0,9.57,70.00,23.50,23.73,1000.07,23.49,44.20,0.96,0.84,
360.0,7.91,70.00,23.50,23.73,1000.04,23.49,44.00,0.96,0.84,
360.0,-7.03,70.00,23.50,23.73,1000.03,23.49,44.40,0.96,0.84,
360.0,7.91,70.00,23.50,23.73,999.92,23.49,44.40,0.96,0.84,
360.0,7.91,70.00,23.50,23.73,999.91,23.49,45.50,0.96,0.84,
360.0,10.40,70.00,23.50,23.73,1000.05,23.49,44.30,0.96,0.84,
360.0,8.74,70.00,23.50,23.73,999.94,23.49,44.40,0.96,0.84,
360.0,10.40,70.00,23.50,23.73,1000.07,23.49,45.10,0.96,0.84,
360.0,11.23,70.00,23.50,23.73,1000.01,23.49,45.10,0.96,0.84,
360.0,5.42,70.00,23.50,23.73,999.92,23.49,44.00,0.96,0.84,
360.0,-6.20,70.00,23.50,23.73,999.93,23.49,45.20,0.96,0.84,
360.0,8.74,70.00,23.50,23.73,1000.01,23.49,44.00,0.96,0.84,
360.0,1.27,70.00,23.50,23.73,999.98,23.49,44.80,0.96,0.84,
360.0,3.76,70.00,23.50,23.73,999.98,23.49,45.40,0.96,0.84,
360.0,13.72,70.00,23.50,23.73,999.93,23.49,44.30,0.96,0.84,
360.0,11.23,70.00,23.50,23.73,1000.08,23.49,45.00,0.96,0.84,
360.0,10.40,70.00,23.50,23.73,1000.03,23.49,45.40,0.96,0.84,
360.0,7.91,70.00,23.50,23.73,999.92,23.49,44.10,0.96,0.84,
360.0,1.27,70.00,23.50,23.73,1000.01,23.49,44.80,0.96,0.84,
360.0,2.10,69.90,23.40,23.62,1000.01,23.39,45.10,0.96,0.84,
360.0,6.25,69.90,23.40,23.62,1000.02,23.39,45.30,0.96,0.84,
360.0,13.72,69.90,23.40,23.62,999.99,23.39,45.30,0.96,0.84,
360.0,7.91,69.90,23.40,23.62,1000.02,23.39,44.50,0.96,0.84,
360.0,0.44,69.90,23.40,23.62,1000.08,23.39,44.00,0.96,0.84,
360.0,7.91,69.90,23.40,23.62,1000.04,23.39,45.50,0.96,0.84,
360.0,5.42,69.90,23.40,23.62,1000.08,23.39,44.10,0.96,0.84,
360.0,6.25,69.90,23.40,23.62,999.94,23.39,44.60,0.96,0.84,
360.0,1.27,69.90,23.40,23.62,999.90,23.39,44.30,0.96,0.84,
360.0,14.55,69.90,23.40,23.62,999.98,23.39,44.60,0.96,0.84,
360.0,4.59,69.90,23.40,23.62,1000.07,23.39,45.30,0.96,0.84,
360.0,11.23,69.90,23.40,23.62,999.99,23.39,44.30,0.96,0.84,
360.0,15.38,69.90,23.40,23.62,1000.04,23.39,44.40,0.96,0.84,
360.0,17.87,69.90,23.40,23.62,999.94,23.39,44.10,0.96,0.84,
360.0,5.42,69.90,23.40,23.62,1000.04,23.39,44.90,0.96,0.84,
360.0,0.44,69.90,23.40,23.62,1000.01,23.39,45.30,0.96,0.84,
360.0,17.87,69.90,23.40,23.62,1000.07,23.39,44.50,0.96,0.84,
360.0,2.10,69.90,23.40,23.62,1000.09,23.39,45.40,0.96,0.84,
360.0,8.74,69.90,23.40,23.62,999.92,23.39,44.90,0.96,0.84,
380.3,6.25,69.90,23.40,23.62,1000.00,23.39,45.50,0.96,0.84,
360.0,3.76,69.90,23.40,23.62,999.94,23.39,44.40,0.96,0.84,
360.0,5.42,69.90,23.40,23.62,1000.07,23.39,44.60,0.96,0.84,
360.0,12.89,69.90,23.40,23.62,999.97,23.39,44.30,0.96,0.84,
360.0,12.89,69.90,23.40,23.62,1000.01,23.39,44.50,0.96,0.84,
360.0,10.40,69.90,23.40,23.62,1000.04,23.39,45.20,0.96,0.84,
360.0,6.25,69.90,23.40,23.62,999.91,23.39,44.70,0.96,0.84,
360.0,-3.71,69.90,23.40,23.62,1000.04,23.39,45.40,0.96,0.84,
360.0,2.93,69.90,23.40,23.62,999.92,23.39,44.00,0.96,0.84,
360.0,-5.37,69.90,23.40,23.62,1000.01,23.39,45.50,0.96,0.84,
360.0,10.40,69.90,23.40,23.62,999.98,23.39,45.50,0.96,0.84,
360.0,5.42,69.70,23.40,23.62,999.92,23.39,44.80,0.96,0.84,
360.0,18.70,69.70,23.40,23.62,1000.02,23.39,45.00,0.96,0.84,
360.0,6.25,69.70,23.40,23.62,1000.04,23.39,44.50,0.96,0.84,
360.0,2.10,69.70,23.40,23.62,999.90,23.39,44.20,0.96,0.84,
360.0,4.59,69.70,23.40,23.62,999.97,23.39,44.00,0.96,0.84,
360.0,6.25,69.70,23.40,23.62,999.94,23.39,45.20,0.96,0.84,
360.0,9.57,69.70,23.40,23.62,1000.04,23.39,44.30,0.96,0.84,
360.0,7.08,69.70,23.40,23.62,1000.05,23.39,45.30,0.96,0.84,
360.0,12.06,69.70,23.40,23.62,999.92,23.39,45.40,0.96,0.84,
360.0,3.76,69.70,23.40,23.62,999.95,23.39,44.10,0.96,0.84,
360.0,-0.39,69.70,23.40,23.62,999.98,23.39,44.30,0.96,0.84,
360.0,-7.03,69.70,23.40,23.62,1000.07,23.39,44.00,0.96,0.84,
360.0,12.06,69.70,23.40,23.62,1000.05,23.39,44.40,0.96,0.84,
360.0,9.57,69.70,23.40,23.62,999.99,23.39,44.80,0.96,0.84,
360.0,4.59,69.70,23.40,23.62,999.90,23.39,45.40,0.96,0.84,
360.0,7.91,69.70,23.40,23.62,999.98,23.39,45.10,0.96,0.84,
360.0,12.06,69.70,23.40,23.62,1000.00,23.39,44.90,0.96,0.84,
360.0,2.10,69.70,23.40,23.62,999.95,23.39,45.40,0.96,0.84,
360.0,11.23,69.70,23.40,23.62,999.99,23.39,44.60,0.96,0.84,
360.0,5.42,69.70,23.40,23.62,999.97,23.39,44.90,0.96,0.84,
360.0,2.10,69.70,23.40,23.62,1000.05,23.39,44.30,0.96,0.84,
360.0,14.55,69.70,23.40,23.62,999.95,23.39,44.20,0.96,0.84,
360.0,5.42,69.70,23.40,23.62,1000.08,23.39,44.10,0.96,0.84,
360.0,14.55,69.70,23.40,23.62,1000.06,23.39,44.40,0.96,0.84,
360.0,2.10,69.70,23.40,23.62,1000.03,23.39,45.00,0.96,0.84,
360.0,4.59,69.70,23.40,23.62,999.98,23.39,44.40,0.96,0.84,
360.0,12.06,69.70,23.40,23.62,999.98,23.39,44.80,0.96,0.84,
360.0,2.93,69.70,23.40,23.62,999.99,23.39,45.10,0.96,0.84,
360.0,12.06,69.70,23.40,23.62,1000.00,23.39,45.10,0.96,0.84,
360.0,-0.39,69.70,23.40,23.62,999.91,23.39,44.60,0.96,0.84,
360.0,14.55,69.70,23.50,23.73,1000.07,23.49,44.00,0.96,0.84,
360.0,11.23,69.70,23.50,23.73,1000.06,23.49,44.00,0.96,0.84,
380.3,9.57,69.70,23.50,23.73,999.98,23.49,44.10,0.96,0.84,
360.0,0.44,69.70,23.50,23.73,1000.07,23.49,44.50,0.96,0.84,
360.0,1.27,69.70,23.50,23.73,1000.03,23.49,44.60,0.96,0.84,
360.0,3.76,69.70,23.50,23.73,1000.00,23.49,45.10,0.96,0.84,
360.0,2.93,69.70,23.50,23.73,999.91,23.49,44.60,0.96,0.84,
360.0,7.08,69.70,23.50,23.73,1000.00,23.49,45.10,0.96,0.84,
360.0,1.27,69.70,23.50,23.73,999.98,23.49,45.10,0.96,0.84,
360.0,5.42,69.70,23.50,23.73,999.90,23.49,44.90,0.96,0.84,
360.0,14.55,69.70,23.50,23.73,1000.01,23.49,45.50,0.96,0.84,
360.0,17.87,69.70,23.50,23.73,999.91,23.49,44.80,0.96,0.84,
360.0,7.91,69.70,23.50,23.73,1000.00,23.49,45.50,0.96,0.84,
360.0,7.08,69.70,23.50,23.73,999.94,23.49,45.20,0.96,0.84,
360.0,7.91,69.70,23.50,23.73,1000.05,23.49,44.90,0.96,0.84,
360.0,2.93,69.70,23.50,23.73,1000.03,23.49,45.00,0.96,0.84,
360.0,7.08,69.70,23.50,23.73,999.98,23.49,44.20,0.96,0.84,
360.0,7.08,69.70,23.50,23.73,999.94,23.49,45.40,0.96,0.84,
360.0,0.44,69.70,23.50,23.73,999.92,23.49,44.90,0.96,0.84,
360.0,3.76,69.70,23.50,23.73,999.93,23.49,44.10,0.96,0.84,
360.0,13.72,69.70,23.50,23.73,1000.09,23.49,44.60,0.96,0.84,
360.0,-0.39,69.70,23.50,23.73,1000.06,23.49,45.20,0.96,0.84,
360.0,2.10,69.70,23.50,23.73,999.98,23.49,45.30,0.96,0.84,
360.0,15.38,69.70,23.50,23.73,999.90,23.49,44.30,0.96,0.84,
360.0,16.21,69.70,23.50,23.73,1000.09,23.49,44.60,0.96,0.84,
360.0,6.25,69.70,23.50,23.73,1000.05,23.49,45.00,0.96,0.84,
360.0,-11.18,69.70,23.50,23.73,999.90,23.49,44.40,0.96,0.84,
360.0,8.74,69.70,23.50,23.73,999.97,23.49,44.10,0.96,0.84,
360.0,7.08,69.70,23.50,23.73,1000.01,23.49,44.90,0.96,0.84,
360.0,6.25,69.70,23.50,23.73,999.93,23.49,44.00,0.96,0.84,
360.0,-2.05,70.00,23.50,23.73,999.96,23.49,45.20,0.96,0.84,
380.3,5.42,70.00,23.50,23.73,999.95,23.49,44.30,0.96,0.84,
360.0,12.06,70.00,23.50,23.73,1000.03,23.49,45.50,0.96,0.84,
360.0,-0.39,70.00,23.50,23.73,999.95,23.49,44.10,0.96,0.84,
360.0,11.23,70.00,23.50,23.73,999.93,23.49,44.50,0.96,0.84,
360.0,-1.22,70.00,23.50,23.73,1000.05,23.49,45.00,0.96,0.84,
360.0,7.91,70.00,23.50,23.73,999.96,23.49,44.60,0.96,0.84,
360.0,11.23,70.00,23.50,23.73,999.94,23.49,44.50,0.96,0.84,
360.0,14.55,70.00,23.50,23.73,1000.05,23.49,44.70,0.96,0.84,
360.0,-3.71,70.00,23.50,23.73,1000.09,23.49,45.50,0.96,0.84,
360.0,17.04,70.00,23.50,23.73,1000.03,23.49,45.40,0.96,0.84,
360.0,16.21,70.00,23.50,23.73,1000.05,23.49,45.20,0.96,0.84,
360.0,3.76,70.00,23.50,23.73,1000.06,23.49,44.90,0.96,0.84,
360.0,2.10,70.00,23.50,23.73,999.96,23.49,45.30,0.96,0.84,
360.0,-0.39,70.00,23.50,23.73,999.97,23.49,44.60,0.96,0.84,
360.0,-7.03,70.00,23.50,23.73,999.90,23.49,45.20,0.96,0.84,
360.0,4.59,70.00,23.50,23.73,1000.01,23.49,44.20,0.96,0.84,
360.0,4.59,70.00,23.50,23.73,1000.03,23.49,44.20,0.96,0.84,
360.0,1.27,70.00,23.50,23.73,1000.05,23.49,44.80,0.96,0.84,
360.0,3.76,70.00,23.50,23.73,999.96,23.49,45.00,0.96,0.84,
360.0,7.91,70.00,23.50,23.73,999.99,23.49,45.00,0.96,0.84,
360.0,-2.88,70.00,23.50,23.73,999.96,23.49,44.90,0.96,0.84,
360.0,2.10,70.00,23.50,23.73,1000.02,23.49,44.30,0.96,0.84,
360.0,3.76,70.00,23.50,23.73,999.98,23.49,44.80,0.96,0.84,
360.0,2.93,70.00,23.50,23.73,999.97,23.49,44.60,0.96,0.84,
360.0,8.74,70.00,23.50,23.73,999.94,23.49,44.90,0.96,0.84,
360.0,-12.01,70.00,23.50,23.73,1000.00,23.49,45.30,0.96,0.84,
360.0,2.93,70.00,23.50,23.73,1000.03,23.49,44.30,0.96,0.84,
360.0,15.38,70.00,23.50,23.73,999.91,23.49,45.00,0.96,0.84,
360.0,11.23,70.00,23.50,23.73,1000.09,23.49,44.50,0.96,0.84,
360.0,5.42,69.50,23.50,23.72,999.92,23.49,44.30,0.96,0.84,
360.0,15.38,69.50,23.50,23.72,999.97,23.49,45.00,0.96,0.84,
360.0,12.06,69.50,23.50,23.72,999.90,23.49,44.30,0.96,0.84,
360.0,-2.05,69.50,23.50,23.72,999.98,23.49,44.80,0.96,0.84,
360.0,7.91,69.50,23.50,23.72,1000.04,23.49,45.30,0.96,0.84,
360.0,12.06,69.50,23.50,23.72,999.92,23.49,44.30,0.96,0.84,
360.0,11.23,69.50,23.50,23.72,1000.00,23.49,44.50,0.96,0.84,
360.0,2.10,69.50,23.50,23.72,999.97,23.49,45.40,0.96,0.84,
360.0,-4.54,69.50,23.50,23.72,1000.00,23.49,45.00,0.96,0.84,
360.0,14.55,69.50,23.50,23.72,999.99,23.49,44.00,0.96,0.84,
360.0,1.27,69.50,23.50,23.72,1000.05,23.49,44.80,0.96,0.84,
360.0,2.10,69.50,23.50,23.72,999.99,23.49,45.40,0.96,0.84,
360.0,5.42,69.50,23.50,23.72,999.95,23.49,45.50,0.96,0.84,
360.0,2.93,69.50,23.50,23.72,1000.06,23.49,44.50,0.96,0.84,
360.0,9.57,69.50,23.50,23.72,1000.04,23.49,44.90,0.96,0.84,
360.0,8.74,69.50,23.50,23.72,1000.04,23.49,45.50,0.96,0.84,
360.0,7.91,69.50,23.50,23.72,999.97,23.49,44.90,0.96,0.84,
360.0,-1.22,69.50,23.50,23.72,999.92,23.49,45.20,0.96,0.84,
360.0,-0.39,69.50,23.50,23.72,999.92,23.49,44.20,0.96,0.84,
360.0,1.27,69.50,23.50,23.72,1000.04,23.49,44.40,0.96,0.84,
360.0,2.93,69.50,23.50,23.72,999.91,23.49,45.10,0.96,0.84,
360.0,10.40,69.50,23.50,23.72,999.95,23.49,45.50,0.96,0.84,
360.0,8.74,69.50,23.50,23.72,999.99,23.49,44.40,0.96,0.84,
360.0,13.72,69.50,23.50,23.72,1000.00,23.49,44.70,0.96,0.84,
360.0,5.42,69.50,23.50,23.72,1000.08,23.49,44.10,0.96,0.84,
360.0,8.74,69.50,23.50,23.72,999.95,23.49,45.10,0.96,0.84,
360.0,-2.05,69.50,23.50,23.72,1000.07,23.49,44.80,0.96,0.84,
360.0,3.76,69.50,23.50,23.72,1000.07,23.49,45.50,0.96,0.84,
360.0,9.57,69.50,23.50,23.72,1000.06,23.49,44.10,0.96,0.84,
360.0,-0.39,69.50,23.50,23.72,999.96,23.49,44.30,0.96,0.84,
360.0,2.10,69.90,23.40,23.62,999.93,23.39,45.20,0.96,0.84,
360.0,21.19,69.90,23.40,23.62,1000.05,23.39,44.50,0.96,0.84,
360.0,5.42,69.90,23.40,23.62,999.99,23.39,44.40,0.96,0.84,
360.0,-8.69,69.90,23.40,23.62,1000.06,23.39,45.20,0.96,0.84,
360.0,-2.88,69.90,23.40,23.62,1000.07,23.39,45.30,0.96,0.84,
360.0,-10.35,69.90,23.40,23.62,999.93,23.39,44.80,0.96,0.84,
360.0,10.40,69.90,23.40,23.62,999.92,23.39,44.30,0.96,0.84,
360.0,7.08,69.90,23.40,23.62,1000.05,23.39,44.30,0.96,0.84,
360.0,-0.39,69.90,23.40,23.62,999.94,23.39,45.10,0.96,0.84,
360.0,-3.71,69.90,23.40,23.62,1000.02,23.39,45.20,0.96,0.84,
360.0,20.36,69.90,23.40,23.62,999.92,23.39,44.50,0.96,0.84,
360.0,7.91,69.90,23.40,23.62,999.95,23.39,45.20,0.96,0.84,
360.0,7.91,69.90,23.40,23.62,999.93,23.39,45.10,0.96,0.84,
360.0,-2.88,69.90,23.40,23.62,1000.00,23.39,45.00,0.96,0.84,
360.0,12.06,69.90,23.40,23.62,1000.08,23.39,44.80,0.96,0.84,
360.0,12.89,69.90,23.40,23.62,1000.04,23.39,44.00,0.96,0.84,
360.0,1.27,69.90,23.40,23.62,1000.08,23.39,44.80,0.96,0.84,
360.0,8.74,69.90,23.40,23.62,1000.05,23.39,45.50,0.96,0.84,
360.0,7.91,69.90,23.40,23.62,999.96,23.39,45.40,0.96,0.84,
360.0,-5.37,69.90,23.40,23.62,1000.07,23.39,45.00,0.96,0.84,
360.0,-1.22,69.90,23.40,23.62,999.93,23.39,45.20,0.96,0.84,
360.0,5.42,69.90,23.40,23.62,999.93,23.39,44.10,0.96,0.84,
360.0,4.59,69.90,23.40,23.62,1000.02,23.39,44.70,0.96,0.84,
360.0,15.38,69.90,23.40,23.62,1000.07,23.39,45.40,0.96,0.84,
360.0,7.08,69.90,23.40,23.62,1000.07,23.39,44.70,0.96,0.84,
360.0,5.42,69.90,23.40,23.62,1000.05,23.39,44.00,0.96,0.84,
360.0,8.74,69.90,23.40,23.62,999.99,23.39,44.50,0.96,0.84,
360.0,2.10,69.90,23.40,23.62,1000.01,23.39,45.40,0.96,0.84,
360.0,17.04,69.90,23.40,23.62,999.91,23.39,45.40,0.96,0.84,
360.0,12.89,69.90,23.40,23.62,999.95,23.39,45.10,0.96,0.84,
360.0,2.93,69.70,23.40,23.62,1000.08,23.39,45.40,0.96,0.84,
360.0,14.55,69.70,23.40,23.62,999.95,23.39,44.20,0.96,0.84,
360.0,4.59,69.70,23.40,23.62,1000.04,23.39,44.60,0.96,0.84,
360.0,6.25,69.70,23.40,23.62,1000.06,23.39,45.30,0.96,0.84,
360.0,2.10,69.70,23.40,23.62,1000.02,23.39,45.20,0.96,0.84,
360.0,7.91,69.70,23.40,23.62,1000.08,23.39,45.00,0.96,0.84,
360.0,1.27,69.70,23.40,23.62,1000.01,23.39,45.50,0.96,0.84,
360.0,6.25,69.70,23.40,23.62,999.98,23.39,44.50,0.96,0.84,
360.0,9.57,69.70,23.40,23.62,999.93,23.39,44.10,0.96,0.84,
360.0,-3.71,69.70,23.40,23.62,999.99,23.39,44.90,0.96,0.84,
360.0,0.44,69.70,23.40,23.62,999.96,23.39,45.20,0.96,0.84,
360.0,10.40,69.70,23.40,23.62,1000.08,23.39,44.60,0.96,0.84,
360.0,7.91,69.70,23.40,23.62,999.93,23.39,45.10,0.96,0.84,
360.0,-2.88,69.70,23.40,23.62,1000.04,23.39,44.90,0.96,0.84,
360.0,15.38,69.70,23.40,23.62,999.90,23.39,44.40,0.96,0.84,
360.0,-2.05,69.70,23.40,23.62,1000.01,23.39,45.10,0.96,0.84,
360.0,2.93,69.70,23.40,23.62,1000.01,23.39,44.80,0.96,0.84,
360.0,6.25,69.70,23.40,23.62,999.93,23.39,45.20,0.96,0.84,
360.0,4.59,69.70,23.40,23.62,1000.03,23.39,45.30,0.96,0.84,
360.0,6.25,69.70,23.40,23.62,999.90,23.39,44.30,0.96,0.84,
360.0,3.76,69.70,23.40,23.62,999.97,23.39,44.20,0.96,0.84,
360.0,12.06,69.70,23.40,23.62,999.99,23.39,44.40,0.96,0.84,
360.0,-8.69,69.70,23.40,23.62,1000.00,23.39,45.20,0.96,0.84,
360.0,2.10,69.70,23.40,23.62,999.98,23.39,44.20,0.96,0.84,
360.0,4.59,69.70,23.40,23.62,1000.01,23.39,45.40,0.96,0.84,
360.0,0.44,69.70,23.40,23.62,999.91,23.39,44.10,0.96,0.84,
360.0,-1.22,69.70,23.40,23.62,1000.06,23.39,44.40,0.96,0.84,
360.0,7.91,69.70,23.40,23.62,1000.07,23.39,44.30,0.96,0.84,
360.0,2.10,69.70,23.40,23.62,1000.06,23.39,45.10,0.96,0.84,
360.0,14.55,69.70,23.40,23.62,1000.01,23.39,44.60,0.96,0.84,
360.0,15.38,69.60,23.50,23.72,1000.06,23.49,45.50,0.96,0.84,
360.0,12.89,69.60,23.50,23.72,999.99,23.49,45.10,0.96,0.84,
360.0,10.40,69.60,23.50,23.72,1000.08,23.49,44.80,0.96,0.84,
360.0,10.40,69.60,23.50,23.72,1000.06,23.49,45.00,0.96,0.84,
360.0,-13.67,69.60,23.50,23.72,1000.09,23.49,44.40,0.96,0.84,
360.0,12.06,69.60,23.50,23.72,1000.09,23.49,44.40,0.96,0.84,
