CO2[ppm],microdust[ug/m3],humidity[%],temperature[*C],HeatIndex[*C],pressure[hPa],temperature2[*C],altitude[m],radiation(10min_avg)[uSv/hr],radiation(1min_avg)[uSv/hr],
183.9,1.27,63.50,24.80,24.99,1000.03,24.79,44.50,0.00,0.00,
183.9,2.93,63.50,24.80,24.99,1000.05,24.79,44.90,0.00,0.00,
183.9,12.06,63.50,24.80,24.99,1000.04,24.79,44.80,0.00,0.00,
183.9,9.57,63.50,24.80,24.99,999.95,24.79,44.30,0.00,0.00,
192.0,4.59,63.50,24.80,24.99,1000.04,24.79,44.50,0.00,0.00,
192.0,-6.20,63.50,24.80,24.99,1000.07,24.79,44.90,0.00,0.00,
192.0,9.57,63.50,24.80,24.99,999.94,24.79,45.00,0.00,0.00,
192.0,5.42,63.70,24.90,25.11,999.98,24.89,44.10,0.00,0.00,
192.0,14.55,63.70,24.90,25.11,999.92,24.89,45.40,0.00,0.00,
192.0,1.27,63.70,24.90,25.11,1000.06,24.89,44.60,0.00,0.00,
192.0,-1.22,63.70,24.90,25.11,999.94,24.89,44.10,0.00,0.00,
183.9,5.42,63.70,24.90,25.11,1000.01,24.89,44.10,0.00,0.00,
183.9,1.27,63.70,24.90,25.11,1000.08,24.89,45.30,0.00,0.00,
183.9,8.74,63.70,24.90,25.11,1000.04,24.89,44.90,0.00,0.00,
183.9,1.27,63.70,24.90,25.11,1000.01,24.89,45.50,0.00,0.00,
183.9,6.25,63.70,24.90,25.11,1000.05,24.89,45.40,0.00,0.00,
192.0,3.76,63.70,24.90,25.11,1000.09,24.89,45.20,0.00,0.00,
192.0,-7.86,63.70,24.90,25.11,999.90,24.89,45.00,0.00,0.00,
183.9,-2.05,63.70,24.90,25.11,999.98,24.89,44.00,0.00,0.00,
183.9,4.59,63.70,24.90,25.11,1000.03,24.89,45.40,0.00,0.00,
183.9,7.08,63.70,24.90,25.11,999.92,24.89,44.50,0.00,0.00,
176.3,66.85,63.70,24.90,25.11,999.92,24.89,45.50,0.00,0.00,
192.0,2.93,63.70,24.90,25.11,999.91,24.89,44.80,0.00,0.00,
183.9,0.44,63.70,24.90,25.11,1000.01,24.89,45.40,0.00,0.00,
183.9,12.06,63.70,24.90,25.11,1000.01,24.89,44.10,0.00,0.00,
183.9,12.06,63.70,24.90,25.11,1000.06,24.89,44.80,0.00,0.00,
183.9,5.42,63.70,24.90,25.11,1000.09,24.89,45.40,0.00,0.00,
192.0,2.93,63.70,24.90,25.11,1000.02,24.89,44.70,0.00,0.00,
192.0,11.23,63.70,24.90,25.11,1000.09,24.89,44.70,0.00,0.00,
183.9,1.27,63.70,24.90,25.11,999.99,24.89,44.90,0.00,0.00,
183.9,5.42,63.70,24.90,25.11,999.96,24.89,44.20,0.00,0.00,
192.0,6.25,63.70,24.90,25.11,1000.03,24.89,44.60,0.00,0.00,
183.9,3.76,63.70,24.90,25.11,1000.04,24.89,44.40,0.00,0.00,
192.0,8.74,63.70,24.90,25.11,999.96,24.89,45.00,0.00,0.00,
192.0,0.44,63.70,24.90,25.11,1000.04,24.89,44.20,0.00,0.00,
192.0,3.76,63.70,24.90,25.11,999.94,24.89,44.60,0.00,0.00,
192.0,17.04,63.70,24.90,25.11,1000.09,24.89,44.30,0.00,0.00,
183.9,8.74,63.60,24.80,25.00,999.95,24.79,44.80,0.00,0.00,
183.9,7.91,63.60,24.80,25.00,1000.09,24.79,44.10,0.00,0.00,
183.9,4.59,63.60,24.80,25.00,1000.06,24.79,45.50,0.00,0.00,
183.9,2.93,63.60,24.80,25.00,999.90,24.79,44.00,0.00,0.00,
183.9,5.42,63.60,24.80,25.00,1000.05,24.79,44.90,0.00,0.00,
183.9,12.06,63.60,24.80,25.00,1000.04,24.79,45.10,0.00,0.00,
183.9,5.42,63.60,24.80,25.00,1000.09,24.79,45.20,0.00,0.00,
183.9,-3.71,63.60,24.80,25.00,1000.05,24.79,45.20,0.00,0.00,
183.9,2.10,63.60,24.80,25.00,1000.02,24.79,45.50,0.00,0.00,
183.9,14.55,63.60,24.80,25.00,1000.03,24.79,44.50,0.00,0.00,
183.9,2.10,63.60,24.80,25.00,1000.03,24.79,44.10,0.00,0.00,
183.9,0.44,63.60,24.80,25.00,1000.00,24.79,44.30,0.00,0.00,
183.9,5.42,63.60,24.80,25.00,999.98,24.79,44.90,0.00,0.00,
183.9,6.25,63.60,24.80,25.00,999.95,24.79,45.20,0.00,0.00,
183.9,2.93,63.60,24.80,25.00,1000.05,24.79,45.50,0.00,0.00,
183.9,-5.37,63.60,24.80,25.00,1000.09,24.79,44.30,0.00,0.00,
183.9,3.76,63.60,24.80,25.00,1000.06,24.79,44.80,0.00,0.00,
183.9,0.44,63.60,24.80,25.00,999.90,24.79,44.80,0.00,0.00,
183.9,4.59,63.60,24.80,25.00,1000.05,24.79,45.50,0.00,0.00,
183.9,11.23,63.60,24.80,25.00,1000.05,24.79,44.10,0.00,0.00,
183.9,0.44,63.60,24.80,25.00,999.90,24.79,44.70,0.00,0.00,
183.9,4.59,63.60,24.80,25.00,999.96,24.79,45.40,0.00,0.00,
192.0,-4.54,63.60,24.80,25.00,1000.06,24.79,44.10,0.00,0.00,
183.9,17.04,63.60,24.80,25.00,1000.01,24.79,44.60,0.00,0.00,
183.9,-2.88,63.60,24.80,25.00,999.98,24.79,45.10,0.00,0.00,
183.9,-3.71,63.60,24.80,25.00,999.99,24.79,44.30,0.00,0.00,
183.9,12.89,63.60,24.80,25.00,1000.01,24.79,45.10,0.00,0.00,
183.9,2.93,63.60,24.80,25.00,1000.05,24.79,44.40,0.00,0.00,
183.9,4.59,63.60,24.80,25.00,999.99,24.79,44.60,0.00,0.00,
183.9,0.44,63.60,24.80,25.00,999.90,24.79,44.90,0.00,0.00,
183.9,5.42,63.90,24.80,25.00,1000.07,24.79,44.80,0.00,0.00,
183.9,15.38,63.90,24.80,25.00,1000.06,24.79,44.50,0.00,0.00,
183.9,13.72,63.90,24.80,25.00,999.98,24.79,45.40,0.00,0.00,
183.9,10.40,63.90,24.80,25.00,1000.00,24.79,44.40,0.00,0.00,
183.9,2.10,63.90,24.80,25.00,1000.04,24.79,44.80,0.00,0.00,
192.0,-7.86,63.90,24.80,25.00,999.91,24.79,44.90,0.00,0.00,
183.9,7.08,63.90,24.80,25.00,1000.08,24.79,44.10,0.00,0.00,
183.9,9.57,63.90,24.80,25.00,999.99,24.79,45.10,0.00,0.00,
183.9,1.27,63.90,24.80,25.00,999.97,24.79,44.50,0.00,0.00,
183.9,2.10,63.90,24.80,25.00,999.92,24.79,44.80,0.00,0.00,
183.9,7.91,63.90,24.80,25.00,1000.03,24.79,44.60,0.00,0.00,
183.9,3.76,63.90,24.80,25.00,999.96,24.79,45.20,0.00,0.00,
192.0,0.44,63.90,24.80,25.00,1000.00,24.79,44.80,0.00,0.00,
183.9,-3.71,63.90,24.80,25.00,1000.08,24.79,45.30,0.00,0.00,
183.9,-9.52,63.90,24.80,25.00,1000.07,24.79,45.00,0.00,0.00,
183.9,-13.67,63.90,24.80,25.00,999.96,24.79,45.50,0.00,0.00,
183.9,7.91,63.90,24.80,25.00,1000.08,24.79,44.30,0.00,0.00,
183.9,1.27,63.90,24.80,25.00,1000.07,24.79,45.50,0.00,0.00,
200.6,16.21,63.90,24.80,25.00,999.90,24.79,44.90,0.00,0.00,
183.9,-2.05,63.90,24.80,25.00,1000.07,24.79,45.20,0.00,0.00,
183.9,6.25,63.90,24.80,25.00,999.99,24.79,45.30,0.00,0.00,
183.9,11.23,63.90,24.80,25.00,999.94,24.79,44.00,0.00,0.00,
183.9,-6.20,63.90,24.80,25.00,1000.04,24.79,44.30,0.00,0.00,
183.9,-3.71,63.90,24.80,25.00,999.97,24.79,44.20,0.00,0.00,
183.9,-0.39,63.90,24.80,25.00,1000.05,24.79,44.30,0.00,0.00,
183.9,11.23,63.90,24.80,25.00,1000.08,24.79,45.40,0.00,0.00,
183.9,4.59,63.90,24.80,25.00,1000.05,24.79,44.90,0.00,0.00,
183.9,1.27,63.90,24.80,25.00,1000.04,24.79,44.00,0.00,0.00,
183.9,-2.88,63.90,24.80,25.00,1000.04,24.79,45.30,0.00,0.00,
192.0,2.93,63.90,24.80,25.00,999.95,24.79,44.70,0.00,0.00,
183.9,-1.22,63.80,24.90,25.11,999.93,24.89,44.50,0.00,0.00,
183.9,13.72,63.80,24.90,25.11,999.93,24.89,44.70,0.00,0.00,
183.9,5.42,63.80,24.90,25.11,999.97,24.89,44.30,0.00,0.00,
183.9,7.91,63.80,24.90,25.11,999.93,24.89,45.50,0.00,0.00,
183.9,-7.03,63.80,24.90,25.11,999.98,24.89,45.00,0.00,0.00,
183.9,2.93,63.80,24.90,25.11,1000.09,24.89,45.00,0.00,0.00,
183.9,-0.39,63.80,24.90,25.11,999.94,24.89,45.30,0.00,0.00,
183.9,2.10,63.80,24.90,25.11,999.93,24.89,44.00,0.00,0.00,
183.9,-12.01,63.80,24.90,25.11,1000.00,24.89,44.00,0.00,0.00,
183.9,3.76,63.80,24.90,25.11,999.93,24.89,44.80,0.00,0.00,
192.0,7.91,63.80,24.90,25.11,1000.03,24.89,45.10,0.00,0.00,
183.9,3.76,63.80,24.90,25.11,1000.06,24.89,45.40,0.00,0.00,
183.9,-2.88,63.80,24.90,25.11,999.90,24.89,44.80,0.00,0.00,
183.9,11.23,63.80,24.90,25.11,1000.04,24.89,45.40,0.00,0.00,
183.9,0.44,63.80,24.90,25.11,999.99,24.89,44.60,0.00,0.00,
183.9,14.55,63.80,24.90,25.11,1000.09,24.89,44.20,0.00,0.00,
183.9,-0.39,63.80,24.90,25.11,999.90,24.89,44.20,0.00,0.00,
183.9,2.93,63.80,24.90,25.11,1000.01,24.89,45.40,0.00,0.00,
183.9,3.76,63.80,24.90,25.11,999.96,24.89,45.40,0.00,0.00,
183.9,0.44,63.80,24.90,25.11,999.91,24.89,45.20,0.00,0.00,
192.0,12.89,63.80,24.90,25.11,999.94,24.89,44.00,0.00,0.00,
183.9,-4.54,63.80,24.90,25.11,1000.01,24.89,44.80,0.00,0.00,
183.9,9.57,63.80,24.90,25.11,1000.08,24.89,44.40,0.00,0.00,
183.9,1.27,63.80,24.90,25.11,999.93,24.89,44.10,0.00,0.00,
183.9,0.44,63.80,24.90,25.11,999.95,24.89,44.20,0.00,0.00,
183.9,9.57,63.80,24.90,25.11,1000.04,24.89,45.30,0.00,0.00,
183.9,10.40,63.80,24.90,25.11,999.90,24.89,45.20,0.00,0.00,
192.0,10.40,63.80,24.90,25.11,999.93,24.89,44.50,0.00,0.00,
183.9,-0.39,63.80,24.90,25.11,999.98,24.89,45.20,0.00,0.00,
192.0,12.06,63.80,24.90,25.11,1000.05,24.89,45.50,0.00,0.00,
183.9,-1.22,63.90,24.80,25.00,1000.00,24.79,45.00,0.00,0.00,
192.0,13.72,63.90,24.80,25.00,1000.03,24.79,45.30,0.00,0.00,
183.9,17.87,63.90,24.80,25.00,999.90,24.79,45.10,0.00,0.00,
183.9,5.42,63.90,24.80,25.00,1000.02,24.79,45.30,0.00,0.00,
183.9,1.27,63.90,24.80,25.00,1000.00,24.79,45.50,0.00,0.00,
183.9,0.44,63.90,24.80,25.00,999.97,24.79,45.10,0.00,0.00,
183.9,-0.39,63.90,24.80,25.00,1000.04,24.79,44.10,0.00,0.00,
183.9,11.23,63.90,24.80,25.00,1000.07,24.79,44.20,0.00,0.00,
183.9,0.44,63.90,24.80,25.00,1000.05,24.79,44.50,0.00,0.00,
183.9,4.59,63.90,24.80,25.00,1000.03,24.79,44.70,0.00,0.00,
192.0,15.38,63.90,24.80,25.00,1000.09,24.79,44.90,0.00,0.00,
183.9,12.06,63.90,24.80,25.00,999.99,24.79,45.30,0.00,0.00,
183.9,2.93,63.90,24.80,25.00,999.96,24.79,44.80,0.00,0.00,
192.0,4.59,63.90,24.80,25.00,999.90,24.79,44.80,0.00,0.00,
200.6,27.83,63.90,24.80,25.00,999.90,24.79,45.20,0.00,0.00,
183.9,-1.22,63.90,24.80,25.00,999.97,24.79,45.10,0.00,0.00,
183.9,5.42,63.90,24.80,25.00,1000.08,24.79,45.10,0.00,0.00,
183.9,3.76,63.90,24.80,25.00,1000.06,24.79,45.50,0.00,0.00,
183.9,0.44,63.90,24.80,25.00,999.98,24.79,45.30,0.00,0.00,
183.9,10.40,63.90,24.80,25.00,999.95,24.79,44.00,0.00,0.00,
