CO2[ppm],microdust[ug/m3],humidity[%],temperature[*C],HeatIndex[*C],pressure[hPa],temperature2[*C],altitude[m],radiation(10min_avg)[uSv/hr],radiation(1min_avg)[uSv/hr],
323.7,4.59,72.70,21.80,21.93,999.96,21.79,45.20,0.00,0.00,
323.7,10.40,72.70,21.80,21.93,1000.00,21.79,44.80,0.00,0.00,
323.7,-2.88,72.70,21.80,21.93,1000.08,21.79,45.30,0.00,0.00,
323.7,7.08,72.70,21.80,21.93,1000.07,21.79,45.00,0.00,0.00,
264.6,110.84,72.70,21.80,21.93,999.96,21.79,45.50,0.00,0.00,
323.7,-0.39,72.70,21.80,21.93,1000.08,21.79,44.30,0.00,0.00,
323.7,-2.88,72.70,21.80,21.93,1000.07,21.79,45.50,0.00,0.00,
323.7,14.55,72.70,21.80,21.93,999.90,21.79,44.90,0.00,0.00,
292.1,-3.71,72.70,21.80,21.93,1000.07,21.79,45.20,0.00,0.00,
323.7,9.57,72.70,21.80,21.93,999.99,21.79,45.30,0.00,0.00,
323.7,9.57,72.70,21.80,21.93,999.94,21.79,44.00,0.00,0.00,
323.7,11.23,72.70,21.80,21.93,1000.04,21.79,44.30,0.00,0.00,
307.3,1.27,72.70,21.80,21.93,999.97,21.79,44.20,0.00,0.00,
323.7,3.76,72.70,21.80,21.93,1000.05,21.79,44.30,0.00,0.00,
323.7,0.44,72.70,21.80,21.93,1000.08,21.79,45.40,0.00,0.00,
323.7,2.10,72.70,21.80,21.93,1000.05,21.79,44.90,0.00,0.00,
323.7,-3.71,72.70,21.80,21.93,1000.04,21.79,44.00,0.00,0.00,
323.7,-8.69,72.70,21.80,21.93,1000.04,21.79,45.30,0.00,0.00,
323.7,10.40,72.70,21.80,21.93,999.95,21.79,44.70,0.00,0.00,
323.7,6.25,72.80,21.70,21.83,999.93,21.69,44.50,0.00,0.00,
307.3,0.44,72.80,21.70,21.83,999.93,21.69,44.70,0.00,0.00,
307.3,7.91,72.80,21.70,21.83,999.97,21.69,44.30,0.00,0.00,
307.3,5.42,72.80,21.70,21.83,999.93,21.69,45.50,0.00,0.00,
307.3,-1.22,72.80,21.70,21.83,999.98,21.69,45.00,0.00,0.00,
307.3,5.42,72.80,21.70,21.83,1000.09,21.69,45.00,0.00,0.00,
307.3,22.02,72.80,21.70,21.83,999.94,21.69,45.30,0.00,0.00,
307.3,7.08,72.80,21.70,21.83,999.93,21.69,44.00,0.00,0.00,
307.3,11.23,72.80,21.70,21.83,1000.00,21.69,44.00,0.00,0.00,
307.3,1.27,72.80,21.70,21.83,999.93,21.69,44.80,0.00,0.00,
307.3,7.08,72.80,21.70,21.83,1000.03,21.69,45.10,0.00,0.00,
307.3,-3.71,72.80,21.70,21.83,1000.06,21.69,45.40,0.00,0.00,
307.3,7.91,72.80,21.70,21.83,999.90,21.69,44.80,0.00,0.00,
307.3,0.44,72.80,21.70,21.83,1000.04,21.69,45.40,0.00,0.00,
307.3,2.10,72.80,21.70,21.83,999.99,21.69,44.60,0.00,0.00,
307.3,5.42,72.80,21.70,21.83,1000.09,21.69,44.20,0.00,0.00,
292.1,12.06,72.80,21.70,21.83,999.90,21.69,44.20,0.00,0.00,
292.1,9.57,72.80,21.70,21.83,1000.01,21.69,45.40,0.00,0.00,
307.3,12.06,72.80,21.70,21.83,999.96,21.69,45.40,0.00,0.00,
307.3,-2.05,72.80,21.70,21.83,999.91,21.69,45.20,0.00,0.00,
307.3,4.59,72.80,21.70,21.83,999.94,21.69,44.00,0.00,0.00,
307.3,7.91,72.80,21.70,21.83,1000.01,21.69,44.80,0.00,0.00,
292.1,2.93,72.80,21.70,21.83,1000.08,21.69,44.40,0.00,0.00,
292.1,11.23,72.80,21.70,21.83,999.93,21.69,44.10,0.00,0.00,
292.1,5.42,72.80,21.70,21.83,999.95,21.69,44.20,0.00,0.00,
292.1,7.08,72.80,21.70,21.83,1000.04,21.69,45.30,0.00,0.00,
292.1,7.08,72.80,21.70,21.83,999.90,21.69,45.20,0.00,0.00,
292.1,18.70,72.80,21.70,21.83,999.93,21.69,44.50,0.00,0.00,
292.1,9.57,72.80,21.70,21.83,999.98,21.69,45.20,0.00,0.00,
292.1,14.55,72.80,21.70,21.83,1000.05,21.69,45.50,0.00,0.00,
292.1,10.40,72.80,21.70,21.83,1000.00,21.69,45.00,0.00,0.00,
292.1,16.21,72.80,21.70,21.83,1000.03,21.69,45.30,0.00,0.00,
292.1,20.36,72.80,21.70,21.83,999.90,21.69,45.10,0.00,0.00,
292.1,10.40,72.80,21.70,21.83,1000.02,21.69,45.30,0.00,0.00,
292.1,12.89,72.80,21.70,21.83,1000.00,21.69,45.50,0.00,0.00,
277.9,8.74,72.80,21.70,21.83,999.97,21.69,45.10,0.00,0.00,
292.1,2.93,72.80,21.70,21.83,1000.04,21.69,44.10,0.00,0.00,
292.1,12.06,72.80,21.70,21.83,1000.07,21.69,44.20,0.00,0.00,
277.9,12.06,72.80,21.70,21.83,1000.05,21.69,44.50,0.00,0.00,
292.1,6.25,72.80,21.70,21.83,1000.03,21.69,44.70,0.00,0.00,
292.1,-2.88,72.80,21.70,21.83,1000.09,21.69,44.90,0.00,0.00,
292.1,16.21,72.80,21.70,21.83,999.99,21.69,45.30,0.00,0.00,
277.9,12.89,72.80,21.70,21.83,999.96,21.69,44.80,0.00,0.00,
292.1,12.89,72.80,21.70,21.83,999.90,21.69,44.80,0.00,0.00,
277.9,12.89,72.80,21.70,21.83,999.90,21.69,45.20,0.00,0.00,
277.9,6.25,72.80,21.70,21.83,999.97,21.69,45.10,0.00,0.00,
277.9,9.57,72.80,21.70,21.83,1000.08,21.69,45.10,0.00,0.00,
277.9,10.40,72.80,21.70,21.83,1000.06,21.69,45.50,0.00,0.00,
277.9,-5.37,72.80,21.70,21.83,999.98,21.69,45.30,0.00,0.00,
277.9,0.44,72.80,21.70,21.83,999.95,21.69,44.00,0.00,0.00,
277.9,1.27,72.80,21.70,21.83,1000.08,21.69,45.10,0.00,0.00,
277.9,7.08,72.80,21.70,21.83,1000.00,21.69,45.10,0.00,0.00,
277.9,12.06,72.80,21.70,21.83,1000.04,21.69,45.50,0.00,0.00,
277.9,9.57,72.80,21.70,21.83,999.97,21.69,45.10,0.00,0.00,
277.9,-1.22,72.80,21.70,21.83,999.92,21.69,45.40,0.00,0.00,
277.9,13.72,72.80,21.70,21.83,1000.05,21.69,44.90,0.00,0.00,
277.9,12.06,72.80,21.70,21.83,1000.07,21.69,45.50,0.00,0.00,
277.9,15.38,72.80,21.70,21.83,999.94,21.69,44.80,0.00,0.00,
277.9,3.76,72.80,21.70,21.83,999.91,21.69,45.40,0.00,0.00,
277.9,9.57,72.80,21.70,21.83,1000.06,21.69,44.50,0.00,0.00,
277.9,23.68,72.80,21.80,21.94,999.91,21.79,44.70,0.00,0.00,
277.9,19.53,72.80,21.80,21.94,999.99,21.79,44.30,0.00,0.00,
277.9,1.27,72.80,21.80,21.94,1000.06,21.79,44.50,0.00,0.00,
264.6,10.40,72.80,21.80,21.94,999.94,21.79,45.30,0.00,0.00,
277.9,4.59,72.80,21.80,21.94,1000.06,21.79,44.80,0.00,0.00,
264.6,4.59,72.80,21.80,21.94,999.96,21.79,44.80,0.00,0.00,
264.6,6.25,72.80,21.80,21.94,999.94,21.79,45.00,0.00,0.00,
264.6,-2.88,72.80,21.80,21.94,1000.08,21.79,44.80,0.00,0.00,
264.6,-7.86,72.80,21.80,21.94,1000.08,21.79,45.40,0.00,0.00,
277.9,2.10,72.80,21.80,21.94,999.95,21.79,44.10,0.00,0.00,
264.6,6.25,72.80,21.80,21.94,1000.08,21.79,44.10,0.00,0.00,
264.6,9.57,72.80,21.80,21.94,1000.08,21.79,44.50,0.00,0.00,
264.6,17.87,72.80,21.80,21.94,1000.04,21.79,44.80,0.00,0.00,
264.6,0.44,72.80,21.80,21.94,1000.04,21.79,45.20,0.00,0.00,
264.6,0.44,72.80,21.80,21.94,1000.05,21.79,44.00,0.00,0.00,
264.6,-0.39,72.80,21.80,21.94,999.95,21.79,44.40,0.00,0.00,
264.6,8.74,72.80,21.80,21.94,999.94,21.79,44.50,0.00,0.00,
264.6,-2.88,72.80,21.80,21.94,1000.05,21.79,44.60,0.00,0.00,
264.6,11.23,72.80,21.80,21.94,1000.05,21.79,44.60,0.00,0.00,
264.6,-0.39,72.80,21.80,21.94,999.97,21.79,44.30,0.00,0.00,
264.6,16.21,72.80,21.80,21.94,999.97,21.79,45.30,0.00,0.00,
264.6,0.44,72.80,21.80,21.94,1000.09,21.79,45.20,0.00,0.00,
264.6,2.10,72.80,21.80,21.94,1000.09,21.79,44.50,0.00,0.00,
264.6,5.42,72.80,21.80,21.94,999.99,21.79,44.10,0.00,0.00,
264.6,-2.05,72.80,21.80,21.94,999.90,21.79,44.60,0.00,0.00,
264.6,6.25,72.80,21.80,21.94,1000.07,21.79,45.40,0.00,0.00,
264.6,3.76,72.80,21.80,21.94,999.93,21.79,44.00,0.00,0.00,
264.6,1.27,72.80,21.80,21.94,999.91,21.79,44.00,0.00,0.00,
264.6,-7.86,72.80,21.80,21.94,999.97,21.79,44.70,0.00,0.00,
264.6,12.89,72.80,21.80,21.94,999.97,21.79,44.30,0.00,0.00,
264.6,-41.89,72.70,21.80,21.93,1000.02,21.79,44.50,0.00,0.00,
264.6,14.55,72.70,21.80,21.93,999.94,21.79,45.10,0.00,0.00,
264.6,9.57,72.70,21.80,21.93,1000.09,21.79,44.50,0.00,0.00,
264.6,-2.05,72.70,21.80,21.93,1000.06,21.79,44.10,0.00,0.00,
264.6,-1.22,72.70,21.80,21.93,1000.09,21.79,44.70,0.00,0.00,
252.2,13.72,72.70,21.80,21.93,1000.08,21.79,45.50,0.00,0.00,
252.2,-6.20,72.70,21.80,21.93,999.94,21.79,44.70,0.00,0.00,
252.2,5.42,72.70,21.80,21.93,999.95,21.79,45.10,0.00,0.00,
252.2,2.93,72.70,21.80,21.93,999.94,21.79,44.10,0.00,0.00,
252.2,8.74,72.70,21.80,21.93,1000.04,21.79,45.00,0.00,0.00,
264.6,2.10,72.70,21.80,21.93,999.93,21.79,44.80,0.00,0.00,
252.2,7.08,72.70,21.80,21.93,999.91,21.79,44.90,0.00,0.00,
252.2,3.76,72.70,21.80,21.93,1000.07,21.79,44.90,0.00,0.00,
264.6,5.42,72.70,21.80,21.93,999.95,21.79,44.60,0.00,0.00,
229.6,2.93,72.70,21.80,21.93,1000.09,21.79,45.20,0.00,0.00,
252.2,4.59,72.70,21.80,21.93,999.98,21.79,44.50,0.00,0.00,
252.2,-3.71,72.70,21.80,21.93,1000.09,21.79,45.50,0.00,0.00,
252.2,7.08,72.70,21.80,21.93,1000.07,21.79,44.80,0.00,0.00,
252.2,-2.05,72.70,21.80,21.93,999.96,21.79,45.30,0.00,0.00,
252.2,2.10,72.70,21.80,21.93,1000.06,21.79,44.20,0.00,0.00,
252.2,3.76,72.70,21.80,21.93,1000.04,21.79,45.30,0.00,0.00,
252.2,-7.86,72.70,21.80,21.93,1000.02,21.79,44.30,0.00,0.00,
252.2,12.06,72.70,21.80,21.93,1000.02,21.79,44.70,0.00,0.00,
252.2,-3.71,72.70,21.80,21.93,1000.08,21.79,44.80,0.00,0.00,
252.2,-2.88,72.70,21.80,21.93,1000.00,21.79,45.50,0.00,0.00,
252.2,14.55,72.70,21.80,21.93,1000.04,21.79,45.40,0.00,0.00,
252.2,12.06,72.70,21.80,21.93,1000.05,21.79,45.10,0.00,0.00,
252.2,22.85,72.70,21.80,21.93,1000.02,21.79,44.70,0.00,0.00,
252.2,3.76,72.70,21.80,21.93,1000.00,21.79,45.50,0.00,0.00,
252.2,-1.22,72.70,21.80,21.93,999.99,21.79,44.70,0.00,0.00,
252.2,-1.22,72.30,21.80,21.92,1000.01,21.79,44.80,0.00,0.00,
240.5,7.08,72.30,21.80,21.92,1000.06,21.79,45.10,0.00,0.00,
252.2,17.04,72.30,21.80,21.92,1000.09,21.79,45.20,0.00,0.00,
252.2,7.08,72.30,21.80,21.92,1000.01,21.79,44.10,0.00,0.00,
252.2,2.93,72.30,21.80,21.92,999.98,21.79,45.00,0.00,0.00,
240.5,3.76,72.30,21.80,21.92,999.93,21.79,44.10,0.00,0.00,
240.5,6.25,72.30,21.80,21.92,1000.01,21.79,44.70,0.00,0.00,
240.5,-2.88,72.30,21.80,21.92,999.94,21.79,45.10,0.00,0.00,
240.5,1.27,72.30,21.80,21.92,1000.00,21.79,44.40,0.00,0.00,
240.5,5.42,72.30,21.80,21.92,1000.00,21.79,45.30,0.00,0.00,
240.5,8.74,72.30,21.80,21.92,999.91,21.79,44.30,0.00,0.00,
240.5,2.10,72.30,21.80,21.92,999.94,21.79,45.40,0.00,0.00,
240.5,-7.86,72.30,21.80,21.92,999.91,21.79,44.50,0.00,0.00,
240.5,7.91,72.30,21.80,21.92,999.92,21.79,44.40,0.00,0.00,
240.5,7.08,72.30,21.80,21.92,1000.04,21.79,44.70,0.00,0.00,
240.5,-0.39,72.30,21.80,21.92,1000.07,21.79,44.20,0.00,0.00,
240.5,0.44,72.30,21.80,21.92,1000.09,21.79,44.10,0.00,0.00,
240.5,9.57,72.30,21.80,21.92,999.91,21.79,44.00,0.00,0.00,
240.5,4.59,72.30,21.80,21.92,1000.09,21.79,44.70,0.00,0.00,
240.5,6.25,72.30,21.80,21.92,1000.06,21.79,44.80,0.00,0.00,
240.5,0.44,72.30,21.80,21.92,999.98,21.79,44.40,0.00,0.00,
240.5,7.91,72.30,21.80,21.92,1000.08,21.79,44.50,0.00,0.00,
240.5,2.10,72.30,21.80,21.92,1000.05,21.79,44.30,0.00,0.00,
240.5,7.08,72.30,21.80,21.92,999.91,21.79,44.10,0.00,0.00,
240.5,-7.86,72.30,21.80,21.92,1000.07,21.79,44.80,0.00,0.00,
240.5,13.72,72.30,21.80,21.92,999.95,21.79,44.90,0.00,0.00,
240.5,2.93,72.30,21.80,21.92,999.99,21.79,44.70,0.00,0.00,
240.5,7.08,72.30,21.80,21.92,999.91,21.79,44.60,0.00,0.00,
240.5,4.59,72.30,21.80,21.92,999.90,21.79,44.60,0.00,0.00,
240.5,0.44,72.30,21.80,21.92,1000.04,21.79,44.30,0.00,0.00,
240.5,-7.86,72.50,21.80,21.93,999.99,21.79,45.50,0.00,0.00,
240.5,7.08,72.50,21.80,21.93,1000.05,21.79,45.40,0.00,0.00,
240.5,7.91,72.50,21.80,21.93,999.93,21.79,44.40,0.00,0.00,
240.5,0.44,72.50,21.80,21.93,1000.02,21.79,45.00,0.00,0.00,
240.5,5.42,72.50,21.80,21.93,999.90,21.79,45.00,0.00,0.00,
229.6,4.59,72.50,21.80,21.93,999.98,21.79,44.70,0.00,0.00,
229.6,1.27,72.50,21.80,21.93,1000.06,21.79,44.50,0.00,0.00,
229.6,2.93,72.50,21.80,21.93,1000.04,21.79,45.10,0.00,0.00,
229.6,9.57,72.50,21.80,21.93,999.98,21.79,44.50,0.00,0.00,
229.6,-2.88,72.50,21.80,21.93,1000.01,21.79,44.50,0.00,0.00,
240.5,3.76,72.50,21.80,21.93,1000.09,21.79,44.40,0.00,0.00,
240.5,10.40,72.50,21.80,21.93,999.94,21.79,44.60,0.00,0.00,
219.3,49.41,72.50,21.80,21.93,1000.00,21.79,44.10,0.00,0.00,
229.6,9.57,72.50,21.80,21.93,999.92,21.79,45.40,0.00,0.00,
229.6,-2.88,72.50,21.80,21.93,999.94,21.79,44.90,0.00,0.00,
229.6,9.57,72.50,21.80,21.93,1000.05,21.79,44.80,0.00,0.00,
229.6,2.93,72.50,21.80,21.93,1000.06,21.79,45.00,0.00,0.00,
219.3,4.59,72.50,21.80,21.93,999.97,21.79,45.30,0.00,0.00,
229.6,13.72,72.50,21.80,21.93,1000.02,21.79,44.80,0.00,0.00,
229.6,7.91,72.50,21.80,21.93,999.90,21.79,45.00,0.00,0.00,
229.6,20.36,72.50,21.80,21.93,1000.07,21.79,45.00,0.00,0.00,
229.6,7.91,72.50,21.80,21.93,1000.04,21.79,45.40,0.00,0.00,
229.6,8.74,72.50,21.80,21.93,999.99,21.79,44.10,0.00,0.00,
229.6,7.91,72.50,21.80,21.93,1000.08,21.79,45.50,0.00,0.00,
229.6,4.59,72.50,21.80,21.93,999.93,21.79,44.10,0.00,0.00,
229.6,-0.39,72.50,21.80,21.93,1000.04,21.79,44.90,0.00,0.00,
229.6,11.23,72.50,21.80,21.93,1000.01,21.79,44.30,0.00,0.00,
229.6,0.44,72.50,21.80,21.93,1000.09,21.79,45.00,0.00,0.00,
229.6,-2.88,72.50,21.80,21.93,1000.07,21.79,44.20,0.00,0.00,
229.6,7.08,72.50,21.80,21.93,999.90,21.79,45.30,0.00,0.00,
229.6,2.10,72.60,21.80,21.93,1000.08,21.79,44.60,0.00,0.00,
229.6,17.87,72.60,21.80,21.93,1000.05,21.79,45.10,0.00,0.00,
229.6,6.25,72.60,21.80,21.93,999.90,21.79,45.40,0.00,0.00,
229.6,6.25,72.60,21.80,21.93,999.98,21.79,45.10,0.00,0.00,
229.6,9.57,72.60,21.80,21.93,999.99,21.79,45.50,0.00,0.00,
229.6,5.42,72.60,21.80,21.93,1000.08,21.79,44.10,0.00,0.00,
219.3,7.08,72.60,21.80,21.93,1000.00,21.79,44.20,0.00,0.00,
229.6,-1.22,72.60,21.80,21.93,999.90,21.79,45.10,0.00,0.00,
229.6,16.21,72.60,21.80,21.93,1000.06,21.79,45.00,0.00,0.00,
229.6,0.44,72.60,21.80,21.93,1000.01,21.79,44.30,0.00,0.00,
229.6,1.27,72.60,21.80,21.93,1000.06,21.79,45.20,0.00,0.00,
229.6,4.59,72.60,21.80,21.93,999.98,21.79,45.40,0.00,0.00,
229.6,3.76,72.60,21.80,21.93,1000.09,21.79,45.50,0.00,0.00,
229.6,-0.39,72.60,21.80,21.93,1000.00,21.79,45.10,0.00,0.00,
229.6,3.76,72.60,21.80,21.93,999.94,21.79,44.60,0.00,0.00,
219.3,10.40,72.60,21.80,21.93,999.98,21.79,44.80,0.00,0.00,
219.3,8.74,72.60,21.80,21.93,999.98,21.79,44.70,0.00,0.00,
219.3,4.59,72.60,21.80,21.93,1000.09,21.79,45.20,0.00,0.00,
219.3,0.44,72.60,21.80,21.93,999.91,21.79,44.10,0.00,0.00,
229.6,4.59,72.60,21.80,21.93,1000.09,21.79,44.40,0.00,0.00,
229.6,-2.88,72.60,21.80,21.93,999.90,21.79,45.10,0.00,0.00,
229.6,3.76,72.60,21.80,21.93,1000.04,21.79,45.30,0.00,0.00,
229.6,0.44,72.60,21.80,21.93,999.97,21.79,44.30,0.00,0.00,
219.3,4.59,72.60,21.80,21.93,999.94,21.79,45.30,0.00,0.00,
219.3,4.59,72.60,21.80,21.93,999.96,21.79,45.40,0.00,0.00,
219.3,7.08,72.60,21.80,21.93,999.99,21.79,45.30,0.00,0.00,
219.3,2.93,72.60,21.80,21.93,999.91,21.79,44.00,0.00,0.00,
229.6,7.91,72.60,21.80,21.93,1000.04,21.79,44.70,0.00,0.00,
229.6,-7.03,72.60,21.80,21.93,1000.02,21.79,44.60,0.00,0.00,
229.6,10.40,72.60,21.80,21.93,1000.00,21.79,44.90,0.00,0.00,
