CO2[ppm],microdust[ug/m3],humidity[%],temperature[*C],HeatIndex[*C],pressure[hPa],temperature2[*C],altitude[m],radiation(10min_avg)[uSv/hr],radiation(1min_avg)[uSv/hr],
162.3,0.44,68.00,23.60,23.79,999.94,23.59,44.10,0.00,0.00,
169.1,-1.22,68.00,23.60,23.79,1000.01,23.59,44.10,0.00,0.00,
162.3,5.42,68.00,23.60,23.79,1000.08,23.59,45.30,0.00,0.00,
169.1,-1.22,68.00,23.60,23.79,1000.04,23.59,44.90,0.00,0.00,
162.3,2.93,68.00,23.60,23.79,1000.01,23.59,45.50,0.00,0.00,
162.3,1.27,68.00,23.60,23.79,1000.05,23.59,45.40,0.00,0.00,
162.3,-5.37,68.00,23.60,23.79,1000.09,23.59,45.20,0.00,0.00,
162.3,-4.54,68.00,23.60,23.79,999.90,23.59,45.00,0.00,0.00,
162.3,1.27,68.00,23.60,23.79,999.98,23.59,44.00,0.00,0.00,
162.3,2.93,68.00,23.60,23.79,1000.03,23.59,45.40,0.00,0.00,
169.1,-7.03,68.00,23.60,23.79,999.92,23.59,44.50,0.00,0.00,
162.3,-2.88,68.00,23.60,23.79,999.92,23.59,45.50,0.00,0.00,
162.3,3.76,68.00,23.60,23.79,999.91,23.59,44.80,0.00,0.00,
162.3,2.93,68.00,23.60,23.79,1000.01,23.59,45.40,0.00,0.00,
162.3,-10.35,68.00,23.60,23.79,1000.01,23.59,44.10,0.00,0.00,
162.3,2.10,68.00,23.60,23.79,1000.06,23.59,44.80,0.00,0.00,
162.3,-5.37,68.00,23.60,23.79,1000.09,23.59,45.40,0.00,0.00,
162.3,2.93,68.00,23.60,23.79,1000.02,23.59,44.70,0.00,0.00,
162.3,9.57,68.00,23.60,23.79,1000.09,23.59,44.70,0.00,0.00,
162.3,5.42,68.00,23.60,23.79,999.99,23.59,44.90,0.00,0.00,
169.1,15.38,68.00,23.60,23.79,999.96,23.59,44.20,0.00,0.00,
169.1,-7.86,68.00,23.60,23.79,1000.03,23.59,44.60,0.00,0.00,
162.3,-0.39,68.00,23.60,23.79,1000.04,23.59,44.40,0.00,0.00,
162.3,8.74,68.00,23.60,23.79,999.96,23.59,45.00,0.00,0.00,
162.3,2.93,68.00,23.60,23.79,1000.04,23.59,44.20,0.00,0.00,
162.3,-0.39,68.00,23.60,23.79,999.94,23.59,44.60,0.00,0.00,
162.3,7.91,68.00,23.60,23.79,1000.09,23.59,44.30,0.00,0.00,
162.3,1.27,67.00,23.70,23.87,999.95,23.69,44.80,0.00,0.00,
162.3,-0.39,67.00,23.70,23.87,1000.09,23.69,44.10,0.00,0.00,
162.3,-7.86,67.00,23.70,23.87,1000.06,23.69,45.50,0.00,0.00,
162.3,-2.05,67.00,23.70,23.87,999.90,23.69,44.00,0.00,0.00,
162.3,-12.01,67.00,23.70,23.87,1000.05,23.69,44.90,0.00,0.00,
162.3,7.08,67.00,23.70,23.87,1000.04,23.69,45.10,0.00,0.00,
162.3,-0.39,67.00,23.70,23.87,1000.09,23.69,45.20,0.00,0.00,
169.1,-2.88,67.00,23.70,23.87,1000.05,23.69,45.20,0.00,0.00,
162.3,4.59,67.00,23.70,23.87,1000.02,23.69,45.50,0.00,0.00,
162.3,0.44,67.00,23.70,23.87,1000.03,23.69,44.50,0.00,0.00,
162.3,7.08,67.00,23.70,23.87,1000.03,23.69,44.10,0.00,0.00,
162.3,2.93,67.00,23.70,23.87,1000.00,23.69,44.30,0.00,0.00,
162.3,-6.20,67.00,23.70,23.87,999.98,23.69,44.90,0.00,0.00,
162.3,-2.88,67.00,23.70,23.87,999.95,23.69,45.20,0.00,0.00,
162.3,2.10,67.00,23.70,23.87,1000.05,23.69,45.50,0.00,0.00,
162.3,4.59,67.00,23.70,23.87,1000.09,23.69,44.30,0.00,0.00,
162.3,3.76,67.00,23.70,23.87,1000.06,23.69,44.80,0.00,0.00,
162.3,-2.05,67.00,23.70,23.87,999.90,23.69,44.80,0.00,0.00,
162.3,-6.20,67.00,23.70,23.87,1000.05,23.69,45.50,0.00,0.00,
162.3,5.42,67.00,23.70,23.87,1000.05,23.69,44.10,0.00,0.00,
162.3,-7.86,67.00,23.70,23.87,999.90,23.69,44.70,0.00,0.00,
162.3,-6.20,67.00,23.70,23.87,999.96,23.69,45.40,0.00,0.00,
162.3,12.89,67.00,23.70,23.87,1000.06,23.69,44.10,0.00,0.00,
162.3,-2.88,67.00,23.70,23.87,1000.01,23.69,44.60,0.00,0.00,
162.3,-12.84,67.00,23.70,23.87,999.98,23.69,45.10,0.00,0.00,
169.1,-0.39,67.00,23.70,23.87,999.99,23.69,44.30,0.00,0.00,
162.3,1.27,67.00,23.70,23.87,1000.01,23.69,45.10,0.00,0.00,
162.3,-1.22,67.00,23.70,23.87,1000.05,23.69,44.40,0.00,0.00,
162.3,7.08,67.00,23.70,23.87,999.99,23.69,44.60,0.00,0.00,
162.3,-13.67,67.00,23.70,23.87,999.90,23.69,44.90,0.00,0.00,
162.3,9.57,67.10,23.60,23.77,1000.07,23.59,44.80,0.00,0.00,
162.3,2.93,67.10,23.60,23.77,1000.06,23.59,44.50,0.00,0.00,
162.3,-2.05,67.10,23.60,23.77,999.98,23.59,45.40,0.00,0.00,
162.3,4.59,67.10,23.60,23.77,1000.00,23.59,44.40,0.00,0.00,
162.3,-1.22,67.10,23.60,23.77,1000.04,23.59,44.80,0.00,0.00,
162.3,-2.05,67.10,23.60,23.77,999.91,23.59,44.90,0.00,0.00,
162.3,0.44,67.10,23.60,23.77,1000.08,23.59,44.10,0.00,0.00,
162.3,-5.37,67.10,23.60,23.77,999.99,23.59,45.10,0.00,0.00,
162.3,-2.05,67.10,23.60,23.77,999.97,23.59,44.50,0.00,0.00,
162.3,2.10,67.10,23.60,23.77,999.92,23.59,44.80,0.00,0.00,
162.3,2.93,67.10,23.60,23.77,1000.03,23.59,44.60,0.00,0.00,
162.3,2.93,67.10,23.60,23.77,999.96,23.59,45.20,0.00,0.00,
162.3,-8.69,67.10,23.60,23.77,1000.00,23.59,44.80,0.00,0.00,
162.3,1.27,67.10,23.60,23.77,1000.08,23.59,45.30,0.00,0.00,
162.3,4.59,67.10,23.60,23.77,1000.07,23.59,45.00,0.00,0.00,
162.3,11.23,67.10,23.60,23.77,999.96,23.59,45.50,0.00,0.00,
162.3,0.44,67.10,23.60,23.77,1000.08,23.59,44.30,0.00,0.00,
162.3,-2.05,67.10,23.60,23.77,1000.07,23.59,45.50,0.00,0.00,
162.3,10.40,67.10,23.60,23.77,999.90,23.59,44.90,0.00,0.00,
162.3,-0.39,67.10,23.60,23.77,1000.07,23.59,45.20,0.00,0.00,
162.3,-2.88,67.10,23.60,23.77,999.99,23.59,45.30,0.00,0.00,
162.3,4.59,67.10,23.60,23.77,999.94,23.59,44.00,0.00,0.00,
162.3,9.57,67.10,23.60,23.77,1000.04,23.59,44.30,0.00,0.00,
162.3,-4.54,67.10,23.60,23.77,999.97,23.59,44.20,0.00,0.00,
162.3,-1.22,67.10,23.60,23.77,1000.05,23.59,44.30,0.00,0.00,
162.3,-8.69,67.10,23.60,23.77,1000.08,23.59,45.40,0.00,0.00,
162.3,-0.39,67.10,23.60,23.77,1000.05,23.59,44.90,0.00,0.00,
162.3,-5.37,67.10,23.60,23.77,1000.04,23.59,44.00,0.00,0.00,
162.3,-5.37,67.10,23.60,23.77,1000.04,23.59,45.30,0.00,0.00,
162.3,0.44,67.10,23.60,23.77,999.95,23.59,44.70,0.00,0.00,
162.3,-8.69,68.00,23.60,23.79,999.93,23.59,44.50,0.00,0.00,
162.3,2.93,68.00,23.60,23.79,999.93,23.59,44.70,0.00,0.00,
162.3,-2.88,68.00,23.60,23.79,999.97,23.59,44.30,0.00,0.00,
162.3,-0.39,68.00,23.60,23.79,999.93,23.59,45.50,0.00,0.00,
162.3,-11.18,68.00,23.60,23.79,999.98,23.59,45.00,0.00,0.00,
162.3,-8.69,68.00,23.60,23.79,1000.09,23.59,45.00,0.00,0.00,
162.3,1.27,68.00,23.60,23.79,999.94,23.59,45.30,0.00,0.00,
162.3,-6.20,68.00,23.60,23.79,999.93,23.59,44.00,0.00,0.00,
162.3,-6.20,68.00,23.60,23.79,1000.00,23.59,44.00,0.00,0.00,
162.3,-0.39,68.00,23.60,23.79,999.93,23.59,44.80,0.00,0.00,
162.3,6.25,68.00,23.60,23.79,1000.03,23.59,45.10,0.00,0.00,
162.3,-2.88,68.00,23.60,23.79,1000.06,23.59,45.40,0.00,0.00,
162.3,-5.37,68.00,23.60,23.79,999.90,23.59,44.80,0.00,0.00,
162.3,-7.03,68.00,23.60,23.79,1000.04,23.59,45.40,0.00,0.00,
162.3,1.27,68.00,23.60,23.79,999.99,23.59,44.60,0.00,0.00,
162.3,2.10,68.00,23.60,23.79,1000.09,23.59,44.20,0.00,0.00,
162.3,-6.20,68.00,23.60,23.79,999.90,23.59,44.20,0.00,0.00,
162.3,0.44,68.00,23.60,23.79,1000.01,23.59,45.40,0.00,0.00,
162.3,-4.54,68.00,23.60,23.79,999.96,23.59,45.40,0.00,0.00,
162.3,-6.20,68.00,23.60,23.79,999.91,23.59,45.20,0.00,0.00,
162.3,-9.52,68.00,23.60,23.79,999.94,23.59,44.00,0.00,0.00,
162.3,2.10,68.00,23.60,23.79,1000.01,23.59,44.80,0.00,0.00,
162.3,6.25,68.00,23.60,23.79,1000.08,23.59,44.40,0.00,0.00,
162.3,-2.88,68.00,23.60,23.79,999.93,23.59,44.10,0.00,0.00,
162.3,-7.03,68.00,23.60,23.79,999.95,23.59,44.20,0.00,0.00,
162.3,7.91,68.00,23.60,23.79,1000.04,23.59,45.30,0.00,0.00,
162.3,2.10,68.00,23.60,23.79,999.90,23.59,45.20,0.00,0.00,
162.3,1.27,68.00,23.60,23.79,999.93,23.59,44.50,0.00,0.00,
162.3,3.76,68.00,23.60,23.79,999.98,23.59,45.20,0.00,0.00,
162.3,-1.22,68.00,23.60,23.79,1000.05,23.59,45.50,0.00,0.00,
162.3,3.76,68.20,23.60,23.80,1000.00,23.59,45.00,0.00,0.00,
162.3,13.72,68.20,23.60,23.80,1000.03,23.59,45.30,0.00,0.00,
162.3,-7.03,68.20,23.60,23.80,999.90,23.59,45.10,0.00,0.00,
