CO2[ppm],microdust[ug/m3],humidity[%],temperature[*C],HeatIndex[*C],pressure[hPa],temperature2[*C],altitude[m],radiation(10min_avg)[uSv/hr],radiation(1min_avg)[uSv/hr],
192.0,2.93,68.40,23.50,23.69,1000.09,23.49,45.20,0.00,0.00,
192.0,-3.71,68.40,23.50,23.69,1000.05,23.49,45.20,0.00,0.00,
183.9,0.44,68.40,23.50,23.69,1000.02,23.49,45.50,0.00,0.00,
192.0,4.59,68.40,23.50,23.69,1000.03,23.49,44.50,0.00,0.00,
192.0,2.93,68.40,23.50,23.69,1000.03,23.49,44.10,0.00,0.00,
192.0,11.23,68.40,23.50,23.69,1000.00,23.49,44.30,0.00,0.00,
192.0,9.57,68.40,23.50,23.69,999.98,23.49,44.90,0.00,0.00,
192.0,-12.01,68.40,23.50,23.69,999.95,23.49,45.20,0.00,0.00,
192.0,-9.52,68.40,23.50,23.69,1000.05,23.49,45.50,0.00,0.00,
192.0,-11.18,68.40,23.50,23.69,1000.09,23.49,44.30,0.00,0.00,
192.0,-6.20,68.40,23.50,23.69,1000.06,23.49,44.80,0.00,0.00,
192.0,1.27,68.40,23.50,23.69,999.90,23.49,44.80,0.00,0.00,
192.0,-2.88,68.40,23.50,23.69,1000.05,23.49,45.50,0.00,0.00,
192.0,4.59,68.40,23.50,23.69,1000.05,23.49,44.10,0.00,0.00,
192.0,1.27,68.40,23.50,23.69,999.90,23.49,44.70,0.00,0.00,
192.0,-1.22,68.40,23.50,23.69,999.96,23.49,45.40,0.00,0.00,
192.0,8.74,68.40,23.50,23.69,1000.06,23.49,44.10,0.00,0.00,
192.0,-5.37,68.40,23.50,23.69,1000.01,23.49,44.60,0.00,0.00,
192.0,-5.37,68.40,23.50,23.69,999.98,23.49,45.10,0.00,0.00,
192.0,5.42,68.40,23.50,23.69,999.99,23.49,44.30,0.00,0.00,
192.0,6.25,68.40,23.50,23.69,1000.01,23.49,45.10,0.00,0.00,
192.0,-11.18,68.40,23.50,23.69,1000.05,23.49,44.40,0.00,0.00,
192.0,-0.39,68.40,23.50,23.69,999.99,23.49,44.60,0.00,0.00,
192.0,1.27,68.40,23.50,23.69,999.90,23.49,44.90,0.00,0.00,
192.0,-0.39,68.50,23.50,23.69,1000.07,23.49,44.80,0.00,0.00,
200.6,18.70,68.50,23.50,23.69,1000.06,23.49,44.50,0.00,0.00,
200.6,4.59,68.50,23.50,23.69,999.98,23.49,45.40,0.00,0.00,
